unique_id,ds,y_hat
H10,1970-01-26 11:00:00,397.08676
H10,1970-01-26 12:00:00,396.85876
H10,1970-01-26 13:00:00,402.47308
H10,1970-01-26 14:00:00,412.25342
H10,1970-01-26 15:00:00,423.93295
H10,1970-01-26 16:00:00,436.4896
H10,1970-01-26 17:00:00,444.30667
H10,1970-01-26 18:00:00,452.91434
H10,1970-01-26 19:00:00,459.2437
H10,1970-01-26 20:00:00,465.17572
H10,1970-01-26 21:00:00,470.28732
H10,1970-01-26 22:00:00,468.11264
H10,1970-01-26 23:00:00,473.79587
H10,1970-01-27 00:00:00,481.17715
H10,1970-01-27 01:00:00,478.48016
H10,1970-01-27 02:00:00,468.54816
H10,1970-01-27 03:00:00,466.68484
H10,1970-01-27 04:00:00,458.17416
H10,1970-01-27 05:00:00,451.43872
H10,1970-01-27 06:00:00,438.99576
H10,1970-01-27 07:00:00,422.22656
H10,1970-01-27 08:00:00,410.1818
H10,1970-01-27 09:00:00,403.28244
H10,1970-01-27 10:00:00,397.92258
H10,1970-01-27 11:00:00,397.1722
H10,1970-01-27 12:00:00,396.8838
H10,1970-01-27 13:00:00,402.47882
H10,1970-01-27 14:00:00,412.24164
H10,1970-01-27 15:00:00,424.00226
H10,1970-01-27 16:00:00,436.51025
H10,1970-01-27 17:00:00,444.41022
H10,1970-01-27 18:00:00,453.02713
H10,1970-01-27 19:00:00,459.347
H10,1970-01-27 20:00:00,465.3071
H10,1970-01-27 21:00:00,470.4629
H10,1970-01-27 22:00:00,468.22745
H10,1970-01-27 23:00:00,474.0929
H10,1970-01-28 00:00:00,481.35114
H10,1970-01-28 01:00:00,478.65842
H10,1970-01-28 02:00:00,468.57022
H10,1970-01-28 03:00:00,466.83804
H10,1970-01-28 04:00:00,458.2855
H10,1970-01-28 05:00:00,451.5208
H10,1970-01-28 06:00:00,439.05084
H10,1970-01-28 07:00:00,422.26962
H10,1970-01-28 08:00:00,410.2119
H10,1970-01-28 09:00:00,403.30597
H10,1970-01-28 10:00:00,397.94067
H10,1970-01-28 11:00:00,397.1857
H10,1970-01-28 12:00:00,396.89932
H10,1970-01-28 13:00:00,402.48935
H10,1970-01-28 14:00:00,412.25372
H10,1970-01-28 15:00:00,424.01273
H10,1970-01-28 16:00:00,436.5163
H10,1970-01-28 17:00:00,444.41632
H10,1970-01-28 18:00:00,453.02686
H10,1970-01-28 19:00:00,459.34637
H10,1970-01-28 20:00:00,465.3006
H10,1970-01-28 21:00:00,470.4577
H10,1970-01-28 22:00:00,468.236
H10,1970-01-28 23:00:00,474.08548
H10,1970-01-29 00:00:00,481.34607
H10,1970-01-29 01:00:00,478.65427
H10,1970-01-29 02:00:00,468.57016
H10,1970-01-29 03:00:00,466.82803
H10,1970-01-29 04:00:00,458.26984
H10,1970-01-29 05:00:00,451.50583
H10,1970-01-29 06:00:00,439.03436
H10,1970-01-29 07:00:00,422.2532
H10,1970-01-29 08:00:00,410.19928
H10,1970-01-29 09:00:00,403.2934
H10,1970-01-29 10:00:00,397.93372
H10,1970-01-29 11:00:00,397.17526
H10,1970-01-29 12:00:00,396.89572
H10,1970-01-29 13:00:00,402.4882
H10,1970-01-29 14:00:00,412.2545
H10,1970-01-29 15:00:00,424.0043
H10,1970-01-29 16:00:00,436.51364
H10,1970-01-29 17:00:00,444.40417
H10,1970-01-29 18:00:00,453.01398
H10,1970-01-29 19:00:00,459.3346
H10,1970-01-29 20:00:00,465.2859
H10,1970-01-29 21:00:00,470.43787
H10,1970-01-29 22:00:00,468.22244
H10,1970-01-29 23:00:00,474.05188
H10,1970-01-30 00:00:00,481.32642
H10,1970-01-30 01:00:00,478.6341
H10,1970-01-30 02:00:00,468.56766
H10,1970-01-30 03:00:00,466.811
H100,1970-01-23 04:00:00,688.6776
H100,1970-01-23 05:00:00,664.7372
H100,1970-01-23 06:00:00,699.1897
H100,1970-01-23 07:00:00,725.066
H100,1970-01-23 08:00:00,743.1025
H100,1970-01-23 09:00:00,757.5911
H100,1970-01-23 10:00:00,781.02734
H100,1970-01-23 11:00:00,838.94244
H100,1970-01-23 12:00:00,1037.7499
H100,1970-01-23 13:00:00,1321.1995
H100,1970-01-23 14:00:00,1462.5842
H100,1970-01-23 15:00:00,1552.2838
H100,1970-01-23 16:00:00,1574.2319
H100,1970-01-23 17:00:00,1579.5365
H100,1970-01-23 18:00:00,1584.6765
H100,1970-01-23 19:00:00,1593.3799
H100,1970-01-23 20:00:00,1601.3691
H100,1970-01-23 21:00:00,1605.627
H100,1970-01-23 22:00:00,1610.9569
H100,1970-01-23 23:00:00,1609.6907
H100,1970-01-24 00:00:00,1593.8074
H100,1970-01-24 01:00:00,1560.4823
H100,1970-01-24 02:00:00,1372.647
H100,1970-01-24 03:00:00,1065.2035
H100,1970-01-24 04:00:00,790.8468
H100,1970-01-24 05:00:00,730.0138
H100,1970-01-24 06:00:00,741.67004
H100,1970-01-24 07:00:00,752.9431
H100,1970-01-24 08:00:00,760.48706
H100,1970-01-24 09:00:00,767.35614
H100,1970-01-24 10:00:00,787.5933
H100,1970-01-24 11:00:00,848.30853
H100,1970-01-24 12:00:00,1051.8859
H100,1970-01-24 13:00:00,1325.236
H100,1970-01-24 14:00:00,1455.2064
H100,1970-01-24 15:00:00,1544.1422
H100,1970-01-24 16:00:00,1567.0883
H100,1970-01-24 17:00:00,1572.7694
H100,1970-01-24 18:00:00,1578.8931
H100,1970-01-24 19:00:00,1588.4818
H100,1970-01-24 20:00:00,1597.0269
H100,1970-01-24 21:00:00,1600.8699
H100,1970-01-24 22:00:00,1606.1456
H100,1970-01-24 23:00:00,1604.3048
H100,1970-01-25 00:00:00,1585.6283
H100,1970-01-25 01:00:00,1547.465
H100,1970-01-25 02:00:00,1372.0433
H100,1970-01-25 03:00:00,1080.7595
H100,1970-01-25 04:00:00,806.5377
H100,1970-01-25 05:00:00,740.041
H100,1970-01-25 06:00:00,748.1968
H100,1970-01-25 07:00:00,757.22705
H100,1970-01-25 08:00:00,763.1595
H100,1970-01-25 09:00:00,768.8584
H100,1970-01-25 10:00:00,788.60364
H100,1970-01-25 11:00:00,849.7469
H100,1970-01-25 12:00:00,1054.0544
H100,1970-01-25 13:00:00,1325.8561
H100,1970-01-25 14:00:00,1454.0767
H100,1970-01-25 15:00:00,1542.8951
H100,1970-01-25 16:00:00,1565.9938
H100,1970-01-25 17:00:00,1571.7325
H100,1970-01-25 18:00:00,1578.0068
H100,1970-01-25 19:00:00,1587.7312
H100,1970-01-25 20:00:00,1596.3615
H100,1970-01-25 21:00:00,1600.1407
H100,1970-01-25 22:00:00,1605.4083
H100,1970-01-25 23:00:00,1603.4794
H100,1970-01-26 00:00:00,1584.3746
H100,1970-01-26 01:00:00,1545.4698
H100,1970-01-26 02:00:00,1371.9508
H100,1970-01-26 03:00:00,1083.1438
H100,1970-01-26 04:00:00,808.9426
H100,1970-01-26 05:00:00,741.5779
H100,1970-01-26 06:00:00,749.19714
H100,1970-01-26 07:00:00,757.8836
H100,1970-01-26 08:00:00,763.5691
H100,1970-01-26 09:00:00,769.0887
H100,1970-01-26 10:00:00,788.7585
H100,1970-01-26 11:00:00,849.96735
H100,1970-01-26 12:00:00,1054.3868
H100,1970-01-26 13:00:00,1325.951
H100,1970-01-26 14:00:00,1453.9036
H100,1970-01-26 15:00:00,1542.704
H100,1970-01-26 16:00:00,1565.826
H100,1970-01-26 17:00:00,1571.5737
H100,1970-01-26 18:00:00,1577.8711
H100,1970-01-26 19:00:00,1587.6162
H100,1970-01-26 20:00:00,1596.2594
H100,1970-01-26 21:00:00,1600.029
H100,1970-01-26 22:00:00,1605.2953
H100,1970-01-26 23:00:00,1603.3529
H100,1970-01-27 00:00:00,1584.1825
H100,1970-01-27 01:00:00,1545.1641
H100,1970-01-27 02:00:00,1371.9366
H100,1970-01-27 03:00:00,1083.5092
H100,1970-01-27 04:00:00,809.3112
H100,1970-01-27 05:00:00,741.8134
H100,1970-01-27 06:00:00,749.35046
H100,1970-01-27 07:00:00,757.98425
H100,1970-01-27 08:00:00,763.6319
H100,1970-01-27 09:00:00,769.12396
H100,1970-01-27 10:00:00,788.7822
H100,1970-01-27 11:00:00,850.0011
H100,1970-01-27 12:00:00,1054.4379
H100,1970-01-27 13:00:00,1325.9656
H100,1970-01-27 14:00:00,1453.877
H100,1970-01-27 15:00:00,1542.6747
H100,1970-01-27 16:00:00,1565.8004
H100,1970-01-27 17:00:00,1571.5493
H100,1970-01-27 18:00:00,1577.8502
H100,1970-01-27 19:00:00,1587.5985
H100,1970-01-27 20:00:00,1596.2438
H100,1970-01-27 21:00:00,1600.012
H100,1970-01-27 22:00:00,1605.278
H100,1970-01-27 23:00:00,1603.3335
H100,1970-01-28 00:00:00,1584.1531
H100,1970-01-28 01:00:00,1545.1172
H100,1970-01-28 02:00:00,1371.9344
H100,1970-01-28 03:00:00,1083.5652
H100,1970-01-28 04:00:00,809.36774
H100,1970-01-28 05:00:00,741.8495
H100,1970-01-28 06:00:00,749.37396
H100,1970-01-28 07:00:00,757.9997
H100,1970-01-28 08:00:00,763.6415
H100,1970-01-28 09:00:00,769.1294
H100,1970-01-28 10:00:00,788.7859
H100,1970-01-28 11:00:00,850.0063
H100,1970-01-28 12:00:00,1054.4457
H100,1970-01-28 13:00:00,1325.9679
H100,1970-01-28 14:00:00,1453.8729
H100,1970-01-28 15:00:00,1542.6702
H100,1970-01-28 16:00:00,1565.7965
H100,1970-01-28 17:00:00,1571.5457
H100,1970-01-28 18:00:00,1577.847
H100,1970-01-28 19:00:00,1587.5958
H100,1970-01-28 20:00:00,1596.2415
H100,1970-01-28 21:00:00,1600.0093
H100,1970-01-28 22:00:00,1605.2753
H100,1970-01-28 23:00:00,1603.3306
H100,1970-01-29 00:00:00,1584.1486
H100,1970-01-29 01:00:00,1545.11
H100,1970-01-29 02:00:00,1371.9341
H100,1970-01-29 03:00:00,1083.5737
H100,1970-01-29 04:00:00,809.37634
H100,1970-01-29 05:00:00,741.85504
H100,1970-01-29 06:00:00,749.37756
H100,1970-01-29 07:00:00,758.002
H100,1970-01-29 08:00:00,763.643
H100,1970-01-29 09:00:00,769.1302
H100,1970-01-29 10:00:00,788.78644
H100,1970-01-29 11:00:00,850.0071
H100,1970-01-29 12:00:00,1054.4468
H100,1970-01-29 13:00:00,1325.9681
H100,1970-01-29 14:00:00,1453.8723
H100,1970-01-29 15:00:00,1542.6694
H100,1970-01-29 16:00:00,1565.7959
H100,1970-01-29 17:00:00,1571.545
H100,1970-01-29 18:00:00,1577.8466
H100,1970-01-29 19:00:00,1587.5955
H100,1970-01-29 20:00:00,1596.2411
H100,1970-01-29 21:00:00,1600.0089
H100,1970-01-29 22:00:00,1605.2749
H100,1970-01-29 23:00:00,1603.3301
H100,1970-01-30 00:00:00,1584.148
H100,1970-01-30 01:00:00,1545.1089
H100,1970-01-30 02:00:00,1371.9341
H100,1970-01-30 03:00:00,1083.5751
H101,1970-01-23 04:00:00,2593.0142
H101,1970-01-23 05:00:00,2621.2063
H101,1970-01-23 06:00:00,2555.2107
H101,1970-01-23 07:00:00,2381.3696
H101,1970-01-23 08:00:00,2291.6096
H101,1970-01-23 09:00:00,2257.309
H101,1970-01-23 10:00:00,2216.897
H101,1970-01-23 11:00:00,2211.778
H101,1970-01-23 12:00:00,2236.35
H101,1970-01-23 13:00:00,2183.8687
H101,1970-01-23 14:00:00,2176.252
H101,1970-01-23 15:00:00,2242.663
H101,1970-01-23 16:00:00,2335.3713
H101,1970-01-23 17:00:00,2384.8809
H101,1970-01-23 18:00:00,2384.0747
H101,1970-01-23 19:00:00,2364.9932
H101,1970-01-23 20:00:00,2432.3806
H101,1970-01-23 21:00:00,2543.9304
H101,1970-01-23 22:00:00,2587.3994
H101,1970-01-23 23:00:00,2617.0925
H101,1970-01-24 00:00:00,2594.0227
H101,1970-01-24 01:00:00,2586.2532
H101,1970-01-24 02:00:00,2587.704
H101,1970-01-24 03:00:00,2608.1387
H101,1970-01-24 04:00:00,2604.0396
H101,1970-01-24 05:00:00,2633.6274
H101,1970-01-24 06:00:00,2565.7476
H101,1970-01-24 07:00:00,2392.315
H101,1970-01-24 08:00:00,2303.567
H101,1970-01-24 09:00:00,2268.8694
H101,1970-01-24 10:00:00,2225.6533
H101,1970-01-24 11:00:00,2218.524
H101,1970-01-24 12:00:00,2242.8298
H101,1970-01-24 13:00:00,2187.4412
H101,1970-01-24 14:00:00,2177.634
H101,1970-01-24 15:00:00,2243.4016
H101,1970-01-24 16:00:00,2331.526
H101,1970-01-24 17:00:00,2377.2122
H101,1970-01-24 18:00:00,2373.4807
H101,1970-01-24 19:00:00,2353.7388
H101,1970-01-24 20:00:00,2420.1365
H101,1970-01-24 21:00:00,2534.5312
H101,1970-01-24 22:00:00,2577.9346
H101,1970-01-24 23:00:00,2608.4797
H101,1970-01-25 00:00:00,2588.68
H101,1970-01-25 01:00:00,2582.622
H101,1970-01-25 02:00:00,2584.3618
H101,1970-01-25 03:00:00,2607.294
H101,1970-01-25 04:00:00,2603.553
H101,1970-01-25 05:00:00,2633.079
H101,1970-01-25 06:00:00,2565.2825
H101,1970-01-25 07:00:00,2391.8315
H101,1970-01-25 08:00:00,2303.039
H101,1970-01-25 09:00:00,2268.359
H101,1970-01-25 10:00:00,2225.2666
H101,1970-01-25 11:00:00,2218.226
H101,1970-01-25 12:00:00,2242.5437
H101,1970-01-25 13:00:00,2187.2834
H101,1970-01-25 14:00:00,2177.573
H101,1970-01-25 15:00:00,2243.3691
H101,1970-01-25 16:00:00,2331.6956
H101,1970-01-25 17:00:00,2377.5508
H101,1970-01-25 18:00:00,2373.9485
H101,1970-01-25 19:00:00,2354.2356
H101,1970-01-25 20:00:00,2420.677
H101,1970-01-25 21:00:00,2534.946
H101,1970-01-25 22:00:00,2578.3525
H101,1970-01-25 23:00:00,2608.86
H101,1970-01-26 00:00:00,2588.9158
H101,1970-01-26 01:00:00,2582.7825
H101,1970-01-26 02:00:00,2584.5095
H101,1970-01-26 03:00:00,2607.3313
H101,1970-01-26 04:00:00,2603.5745
H101,1970-01-26 05:00:00,2633.1035
H101,1970-01-26 06:00:00,2565.303
H101,1970-01-26 07:00:00,2391.853
H101,1970-01-26 08:00:00,2303.0623
H101,1970-01-26 09:00:00,2268.3813
H101,1970-01-26 10:00:00,2225.2837
H101,1970-01-26 11:00:00,2218.2393
H101,1970-01-26 12:00:00,2242.5564
H101,1970-01-26 13:00:00,2187.2905
H101,1970-01-26 14:00:00,2177.5757
H101,1970-01-26 15:00:00,2243.3706
H101,1970-01-26 16:00:00,2331.6882
H101,1970-01-26 17:00:00,2377.536
H101,1970-01-26 18:00:00,2373.9277
H101,1970-01-26 19:00:00,2354.2136
H101,1970-01-26 20:00:00,2420.653
H101,1970-01-26 21:00:00,2534.9277
H101,1970-01-26 22:00:00,2578.334
H101,1970-01-26 23:00:00,2608.8433
H101,1970-01-27 00:00:00,2588.9055
H101,1970-01-27 01:00:00,2582.7754
H101,1970-01-27 02:00:00,2584.503
H101,1970-01-27 03:00:00,2607.3296
H101,1970-01-27 04:00:00,2603.5735
H101,1970-01-27 05:00:00,2633.1023
H101,1970-01-27 06:00:00,2565.302
H101,1970-01-27 07:00:00,2391.852
H101,1970-01-27 08:00:00,2303.0613
H101,1970-01-27 09:00:00,2268.3804
H101,1970-01-27 10:00:00,2225.283
H101,1970-01-27 11:00:00,2218.2388
H101,1970-01-27 12:00:00,2242.5557
H101,1970-01-27 13:00:00,2187.2903
H101,1970-01-27 14:00:00,2177.5754
H101,1970-01-27 15:00:00,2243.3704
H101,1970-01-27 16:00:00,2331.6885
H101,1970-01-27 17:00:00,2377.5366
H101,1970-01-27 18:00:00,2373.9287
H101,1970-01-27 19:00:00,2354.2146
H101,1970-01-27 20:00:00,2420.654
H101,1970-01-27 21:00:00,2534.9287
H101,1970-01-27 22:00:00,2578.3347
H101,1970-01-27 23:00:00,2608.844
H101,1970-01-28 00:00:00,2588.906
H101,1970-01-28 01:00:00,2582.7756
H101,1970-01-28 02:00:00,2584.5032
H101,1970-01-28 03:00:00,2607.3296
H101,1970-01-28 04:00:00,2603.5735
H101,1970-01-28 05:00:00,2633.1023
H101,1970-01-28 06:00:00,2565.302
H101,1970-01-28 07:00:00,2391.852
H101,1970-01-28 08:00:00,2303.0613
H101,1970-01-28 09:00:00,2268.3806
H101,1970-01-28 10:00:00,2225.283
H101,1970-01-28 11:00:00,2218.2388
H101,1970-01-28 12:00:00,2242.5557
H101,1970-01-28 13:00:00,2187.2903
H101,1970-01-28 14:00:00,2177.5754
H101,1970-01-28 15:00:00,2243.3704
H101,1970-01-28 16:00:00,2331.6885
H101,1970-01-28 17:00:00,2377.5364
H101,1970-01-28 18:00:00,2373.9287
H101,1970-01-28 19:00:00,2354.2146
H101,1970-01-28 20:00:00,2420.654
H101,1970-01-28 21:00:00,2534.9287
H101,1970-01-28 22:00:00,2578.3347
H101,1970-01-28 23:00:00,2608.844
H101,1970-01-29 00:00:00,2588.906
H101,1970-01-29 01:00:00,2582.7756
H101,1970-01-29 02:00:00,2584.5032
H101,1970-01-29 03:00:00,2607.3296
H101,1970-01-29 04:00:00,2603.5735
H101,1970-01-29 05:00:00,2633.1023
H101,1970-01-29 06:00:00,2565.302
H101,1970-01-29 07:00:00,2391.852
H101,1970-01-29 08:00:00,2303.0613
H101,1970-01-29 09:00:00,2268.3806
H101,1970-01-29 10:00:00,2225.283
H101,1970-01-29 11:00:00,2218.2388
