unique_id,ds,y_hat
H1,1970-01-26 19:00:00,829.8368
H1,1970-01-26 20:00:00,845.5879
H1,1970-01-26 21:00:00,852.94006
H1,1970-01-26 22:00:00,853.4952
H1,1970-01-26 23:00:00,840.92535
H1,1970-01-27 00:00:00,812.4023
H1,1970-01-27 01:00:00,770.2581
H1,1970-01-27 02:00:00,753.4551
H1,1970-01-27 03:00:00,703.01404
H1,1970-01-27 04:00:00,638.21857
H1,1970-01-27 05:00:00,572.2505
H1,1970-01-27 06:00:00,524.86346
H1,1970-01-27 07:00:00,490.7368
H1,1970-01-27 08:00:00,468.9165
H1,1970-01-27 09:00:00,454.30414
H1,1970-01-27 10:00:00,454.03104
H1,1970-01-27 11:00:00,463.37802
H1,1970-01-27 12:00:00,477.73376
H1,1970-01-27 13:00:00,515.81573
H1,1970-01-27 14:00:00,576.8097
H1,1970-01-27 15:00:00,645.26227
H1,1970-01-27 16:00:00,712.1
H1,1970-01-27 17:00:00,764.6635
H1,1970-01-27 18:00:00,803.5296
H1,1970-01-27 19:00:00,829.8368
H1,1970-01-27 20:00:00,845.5879
H1,1970-01-27 21:00:00,852.94006
H1,1970-01-27 22:00:00,853.4952
H1,1970-01-27 23:00:00,840.92535
H1,1970-01-28 00:00:00,812.4023
H1,1970-01-28 01:00:00,770.2581
H1,1970-01-28 02:00:00,753.4551
H1,1970-01-28 03:00:00,703.01404
H1,1970-01-28 04:00:00,638.21857
H1,1970-01-28 05:00:00,572.2505
H1,1970-01-28 06:00:00,524.86346
H1,1970-01-28 07:00:00,490.7368
H1,1970-01-28 08:00:00,468.9165
H1,1970-01-28 09:00:00,454.30414
H1,1970-01-28 10:00:00,454.03104
H1,1970-01-28 11:00:00,463.37802
H1,1970-01-28 12:00:00,477.73376
H1,1970-01-28 13:00:00,515.81573
H1,1970-01-28 14:00:00,576.8097
H1,1970-01-28 15:00:00,645.26227
H1,1970-01-28 16:00:00,712.1
H1,1970-01-28 17:00:00,764.6635
H1,1970-01-28 18:00:00,803.5296
H1,1970-01-28 19:00:00,829.8368
H1,1970-01-28 20:00:00,845.5879
H1,1970-01-28 21:00:00,852.94006
H1,1970-01-28 22:00:00,853.4952
H1,1970-01-28 23:00:00,840.92535
H1,1970-01-29 00:00:00,812.4023
H1,1970-01-29 01:00:00,770.2581
H1,1970-01-29 02:00:00,753.4551
H1,1970-01-29 03:00:00,703.01404
H1,1970-01-29 04:00:00,638.21857
H1,1970-01-29 05:00:00,572.2505
H1,1970-01-29 06:00:00,524.86346
H1,1970-01-29 07:00:00,490.7368
H1,1970-01-29 08:00:00,468.9165
H1,1970-01-29 09:00:00,454.30414
H1,1970-01-29 10:00:00,454.03104
H1,1970-01-29 11:00:00,463.37802
H1,1970-01-29 12:00:00,477.73376
H1,1970-01-29 13:00:00,515.81573
H1,1970-01-29 14:00:00,576.8097
H1,1970-01-29 15:00:00,645.26227
H1,1970-01-29 16:00:00,712.1
H1,1970-01-29 17:00:00,764.6635
H1,1970-01-29 18:00:00,803.5296
H1,1970-01-29 19:00:00,829.8368
H1,1970-01-29 20:00:00,845.5879
H1,1970-01-29 21:00:00,852.94006
H1,1970-01-29 22:00:00,853.4952
H1,1970-01-29 23:00:00,840.92535
H1,1970-01-30 00:00:00,812.4023
H1,1970-01-30 01:00:00,770.2581
H1,1970-01-30 02:00:00,753.4551
H1,1970-01-30 03:00:00,703.01404
H10,1970-01-23 04:00:00,448.32245
H10,1970-01-23 05:00:00,441.96988
H10,1970-01-23 06:00:00,428.6636
H10,1970-01-23 07:00:00,412.48685
H10,1970-01-23 08:00:00,400.56458
H10,1970-01-23 09:00:00,392.82767
H10,1970-01-23 10:00:00,386.38077
H10,1970-01-23 11:00:00,385.66614
H10,1970-01-23 12:00:00,384.4587
H10,1970-01-23 13:00:00,388.94702
H10,1970-01-23 14:00:00,398.0763
H10,1970-01-23 15:00:00,410.36356
H10,1970-01-23 16:00:00,420.67075
H10,1970-01-23 17:00:00,426.78995
H10,1970-01-23 18:00:00,437.8856
H10,1970-01-23 19:00:00,448.08295
H10,1970-01-23 20:00:00,453.62738
H10,1970-01-23 21:00:00,458.13644
H10,1970-01-23 22:00:00,458.5623
H10,1970-01-23 23:00:00,465.55444
H10,1970-01-24 00:00:00,470.20703
H10,1970-01-24 01:00:00,468.39536
H10,1970-01-24 02:00:00,462.48816
H10,1970-01-24 03:00:00,456.91257
H10,1970-01-24 04:00:00,448.308
H10,1970-01-24 05:00:00,441.95563
H10,1970-01-24 06:00:00,428.64972
H10,1970-01-24 07:00:00,412.47348
H10,1970-01-24 08:00:00,400.55157
H10,1970-01-24 09:00:00,392.81494
H10,1970-01-24 10:00:00,386.36826
H10,1970-01-24 11:00:00,385.65363
H10,1970-01-24 12:00:00,384.44626
H10,1970-01-24 13:00:00,388.93442
H10,1970-01-24 14:00:00,398.0634
H10,1970-01-24 15:00:00,410.35025
H10,1970-01-24 16:00:00,420.6571
H10,1970-01-24 17:00:00,426.77612
H10,1970-01-24 18:00:00,437.8714
H10,1970-01-24 19:00:00,448.06842
H10,1970-01-24 20:00:00,453.61267
H10,1970-01-24 21:00:00,458.12158
H10,1970-01-24 22:00:00,458.54742
H10,1970-01-24 23:00:00,465.53934
H10,1970-01-25 00:00:00,470.1918
H10,1970-01-25 01:00:00,468.3802
H10,1970-01-25 02:00:00,462.47318
H10,1970-01-25 03:00:00,456.89774
H10,1970-01-25 04:00:00,448.2935
H10,1970-01-25 05:00:00,441.9413
H10,1970-01-25 06:00:00,428.63583
H10,1970-01-25 07:00:00,412.4601
H10,1970-01-25 08:00:00,400.5386
H10,1970-01-25 09:00:00,392.8022
H10,1970-01-25 10:00:00,386.3557
H10,1970-01-25 11:00:00,385.64114
H10,1970-01-25 12:00:00,384.43378
H10,1970-01-25 13:00:00,388.9218
H10,1970-01-25 14:00:00,398.05048
H10,1970-01-25 15:00:00,410.33694
H10,1970-01-25 16:00:00,420.64346
H10,1970-01-25 17:00:00,426.7623
H10,1970-01-25 18:00:00,437.8572
H10,1970-01-25 19:00:00,448.0539
H10,1970-01-25 20:00:00,453.598
H10,1970-01-25 21:00:00,458.10675
H10,1970-01-25 22:00:00,458.53256
H10,1970-01-25 23:00:00,465.52426
H10,1970-01-26 00:00:00,470.17657
H10,1970-01-26 01:00:00,468.365
H10,1970-01-26 02:00:00,462.4582
H10,1970-01-26 03:00:00,456.88293
H10,1970-01-26 04:00:00,448.27896
H10,1970-01-26 05:00:00,441.92697
H10,1970-01-26 06:00:00,428.62195
H10,1970-01-26 07:00:00,412.44675
H10,1970-01-26 08:00:00,400.5256
H10,1970-01-26 09:00:00,392.78946
H10,1970-01-26 10:00:00,386.3432
H10,1970-01-26 11:00:00,385.62863
H10,1970-01-26 12:00:00,384.42133
H10,1970-01-26 13:00:00,388.9092
H10,1970-01-26 14:00:00,398.0376
H10,1970-01-26 15:00:00,410.32367
H10,1970-01-26 16:00:00,420.62988
H10,1970-01-26 17:00:00,426.74854
H10,1970-01-26 18:00:00,437.84314
H10,1970-01-26 19:00:00,448.03955
H10,1970-01-26 20:00:00,453.58347
H10,1970-01-26 21:00:00,458.0921
H10,1970-01-26 22:00:00,458.51794
H10,1970-01-26 23:00:00,465.50946
H10,1970-01-27 00:00:00,470.16165
H10,1970-01-27 01:00:00,468.3502
H10,1970-01-27 02:00:00,462.4436
H10,1970-01-27 03:00:00,456.86856
H10,1970-01-27 04:00:00,448.26486
H10,1970-01-27 05:00:00,441.91312
H10,1970-01-27 06:00:00,428.60855
H10,1970-01-27 07:00:00,412.4339
H10,1970-01-27 08:00:00,400.51315
H10,1970-01-27 09:00:00,392.77728
H10,1970-01-27 10:00:00,386.33124
H10,1970-01-27 11:00:00,385.6167
H10,1970-01-27 12:00:00,384.4095
H10,1970-01-27 13:00:00,388.89722
H10,1970-01-27 14:00:00,398.02536
H10,1970-01-27 15:00:00,410.31107
H10,1970-01-27 16:00:00,420.61697
H10,1970-01-27 17:00:00,426.73544
H10,1970-01-27 18:00:00,437.82968
H10,1970-01-27 19:00:00,448.0258
H10,1970-01-27 20:00:00,453.56955
H10,1970-01-27 21:00:00,458.07806
H10,1970-01-27 22:00:00,458.50388
H10,1970-01-27 23:00:00,465.49518
H10,1970-01-28 00:00:00,470.14722
H10,1970-01-28 01:00:00,468.33582
H10,1970-01-28 02:00:00,462.4294
H10,1970-01-28 03:00:00,456.85452
H10,1970-01-28 04:00:00,448.2511
H10,1970-01-28 05:00:00,441.89957
H10,1970-01-28 06:00:00,428.5954
H10,1970-01-28 07:00:00,412.42126
H10,1970-01-28 08:00:00,400.5009
H10,1970-01-28 09:00:00,392.76523
H10,1970-01-28 10:00:00,386.3194
H10,1970-01-28 11:00:00,385.6049
H10,1970-01-28 12:00:00,384.3977
H10,1970-01-28 13:00:00,388.8853
H10,1970-01-28 14:00:00,398.01318
H10,1970-01-28 15:00:00,410.2985
H10,1970-01-28 16:00:00,420.6041
H10,1970-01-28 17:00:00,426.72238
H10,1970-01-28 18:00:00,437.81628
H10,1970-01-28 19:00:00,448.01205
H10,1970-01-28 20:00:00,453.55566
H10,1970-01-28 21:00:00,458.06403
H10,1970-01-28 22:00:00,458.48984
H10,1970-01-28 23:00:00,465.48093
H10,1970-01-29 00:00:00,470.1328
H10,1970-01-29 01:00:00,468.32144
H10,1970-01-29 02:00:00,462.41522
H10,1970-01-29 03:00:00,456.84055
H10,1970-01-29 04:00:00,448.23737
H10,1970-01-29 05:00:00,441.88602
H10,1970-01-29 06:00:00,428.58224
H10,1970-01-29 07:00:00,412.4086
H10,1970-01-29 08:00:00,400.4886
H10,1970-01-29 09:00:00,392.75317
H10,1970-01-29 10:00:00,386.30753
H10,1970-01-29 11:00:00,385.59305
H10,1970-01-29 12:00:00,384.38593
H10,1970-01-29 13:00:00,388.87344
H10,1970-01-29 14:00:00,398.00104
H10,1970-01-29 15:00:00,410.286
H10,1970-01-29 16:00:00,420.59134
H10,1970-01-29 17:00:00,426.70944
H10,1970-01-29 18:00:00,437.80304
H10,1970-01-29 19:00:00,447.99857
H10,1970-01-29 20:00:00,453.54202
H10,1970-01-29 21:00:00,458.0503
H10,1970-01-29 22:00:00,458.4761
H10,1970-01-29 23:00:00,465.467
H10,1970-01-30 00:00:00,470.1188
H10,1970-01-30 01:00:00,468.30753
H10,1970-01-30 02:00:00,462.40152
H10,1970-01-30 03:00:00,456.82703
H100,1970-01-23 04:00:00,834.0247
H100,1970-01-23 05:00:00,783.06696
H100,1970-01-23 06:00:00,782.0127
H100,1970-01-23 07:00:00,785.8763
H100,1970-01-23 08:00:00,786.925
H100,1970-01-23 09:00:00,786.42896
H100,1970-01-23 10:00:00,793.2546
H100,1970-01-23 11:00:00,811.4994
H100,1970-01-23 12:00:00,875.1873
H100,1970-01-23 13:00:00,1020.8884
H100,1970-01-23 14:00:00,1191.7606
H100,1970-01-23 15:00:00,1319.5609
H100,1970-01-23 16:00:00,1406.9377
H100,1970-01-23 17:00:00,1491.2614
H100,1970-01-23 18:00:00,1528.4778
H100,1970-01-23 19:00:00,1571.0833
H100,1970-01-23 20:00:00,1597.3181
H100,1970-01-23 21:00:00,1604.9161
H100,1970-01-23 22:00:00,1606.0104
H100,1970-01-23 23:00:00,1564.9606
H100,1970-01-24 00:00:00,1508.5253
H100,1970-01-24 01:00:00,1379.2076
H100,1970-01-24 02:00:00,1181.6101
H100,1970-01-24 03:00:00,965.61554
H100,1970-01-24 04:00:00,834.0247
H100,1970-01-24 05:00:00,783.06696
H100,1970-01-24 06:00:00,782.0127
H100,1970-01-24 07:00:00,785.8763
H100,1970-01-24 08:00:00,786.925
H100,1970-01-24 09:00:00,786.42896
H100,1970-01-24 10:00:00,793.2546
H100,1970-01-24 11:00:00,811.4994
H100,1970-01-24 12:00:00,875.1873
H100,1970-01-24 13:00:00,1020.8884
H100,1970-01-24 14:00:00,1191.7606
H100,1970-01-24 15:00:00,1319.5609
H100,1970-01-24 16:00:00,1406.9377
H100,1970-01-24 17:00:00,1491.2614
H100,1970-01-24 18:00:00,1528.4778
H100,1970-01-24 19:00:00,1571.0833
H100,1970-01-24 20:00:00,1597.3181
H100,1970-01-24 21:00:00,1604.9161
H100,1970-01-24 22:00:00,1606.0104
H100,1970-01-24 23:00:00,1564.9606
H100,1970-01-25 00:00:00,1508.5253
H100,1970-01-25 01:00:00,1379.2076
H100,1970-01-25 02:00:00,1181.6101
H100,1970-01-25 03:00:00,965.61554
H100,1970-01-25 04:00:00,834.0247
H100,1970-01-25 05:00:00,783.06696
H100,1970-01-25 06:00:00,782.0127
H100,1970-01-25 07:00:00,785.8763
H100,1970-01-25 08:00:00,786.925
H100,1970-01-25 09:00:00,786.42896
H100,1970-01-25 10:00:00,793.2546
H100,1970-01-25 11:00:00,811.4994
H100,1970-01-25 12:00:00,875.1873
H100,1970-01-25 13:00:00,1020.8884
H100,1970-01-25 14:00:00,1191.7606
H100,1970-01-25 15:00:00,1319.5609
H100,1970-01-25 16:00:00,1406.9377
H100,1970-01-25 17:00:00,1491.2614
H100,1970-01-25 18:00:00,1528.4778
H100,1970-01-25 19:00:00,1571.0833
H100,1970-01-25 20:00:00,1597.3181
H100,1970-01-25 21:00:00,1604.9161
H100,1970-01-25 22:00:00,1606.0104
H100,1970-01-25 23:00:00,1564.9606
H100,1970-01-26 00:00:00,1508.5253
H100,1970-01-26 01:00:00,1379.2076
H100,1970-01-26 02:00:00,1181.6101
H100,1970-01-26 03:00:00,965.61554
H100,1970-01-26 04:00:00,834.0247
H100,1970-01-26 05:00:00,783.06696
H100,1970-01-26 06:00:00,782.0127
H100,1970-01-26 07:00:00,785.8763
H100,1970-01-26 08:00:00,786.925
H100,1970-01-26 09:00:00,786.42896
H100,1970-01-26 10:00:00,793.2546
H100,1970-01-26 11:00:00,811.4994
H100,1970-01-26 12:00:00,875.1873
H100,1970-01-26 13:00:00,1020.8884
H100,1970-01-26 14:00:00,1191.7606
H100,1970-01-26 15:00:00,1319.5609
H100,1970-01-26 16:00:00,1406.9377
H100,1970-01-26 17:00:00,1491.2614
H100,1970-01-26 18:00:00,1528.4778
H100,1970-01-26 19:00:00,1571.0833
H100,1970-01-26 20:00:00,1597.3181
H100,1970-01-26 21:00:00,1604.9161
H100,1970-01-26 22:00:00,1606.0104
H100,1970-01-26 23:00:00,1564.9606
H100,1970-01-27 00:00:00,1508.5253
H100,1970-01-27 01:00:00,1379.2076
H100,1970-01-27 02:00:00,1181.6101
H100,1970-01-27 03:00:00,965.61554
H100,1970-01-27 04:00:00,834.0247
H100,1970-01-27 05:00:00,783.06696
H100,1970-01-27 06:00:00,782.0127
H100,1970-01-27 07:00:00,785.8763
H100,1970-01-27 08:00:00,786.925
H100,1970-01-27 09:00:00,786.42896
H100,1970-01-27 10:00:00,793.2546
H100,1970-01-27 11:00:00,811.4994
H100,1970-01-27 12:00:00,875.1873
H100,1970-01-27 13:00:00,1020.8884
H100,1970-01-27 14:00:00,1191.7606
H100,1970-01-27 15:00:00,1319.5609
H100,1970-01-27 16:00:00,1406.9377
H100,1970-01-27 17:00:00,1491.2614
H100,1970-01-27 18:00:00,1528.4778
H100,1970-01-27 19:00:00,1571.0833
H100,1970-01-27 20:00:00,1597.3181
H100,1970-01-27 21:00:00,1604.9161
H100,1970-01-27 22:00:00,1606.0104
H100,1970-01-27 23:00:00,1564.9606
H100,1970-01-28 00:00:00,1508.5253
H100,1970-01-28 01:00:00,1379.2076
H100,1970-01-28 02:00:00,1181.6101
H100,1970-01-28 03:00:00,965.61554
H100,1970-01-28 04:00:00,834.0247
H100,1970-01-28 05:00:00,783.06696
H100,1970-01-28 06:00:00,782.0127
H100,1970-01-28 07:00:00,785.8763
H100,1970-01-28 08:00:00,786.925
H100,1970-01-28 09:00:00,786.42896
H100,1970-01-28 10:00:00,793.2546
H100,1970-01-28 11:00:00,811.4994
H100,1970-01-28 12:00:00,875.1873
H100,1970-01-28 13:00:00,1020.8884
H100,1970-01-28 14:00:00,1191.7606
H100,1970-01-28 15:00:00,1319.5609
H100,1970-01-28 16:00:00,1406.9377
H100,1970-01-28 17:00:00,1491.2614
H100,1970-01-28 18:00:00,1528.4778
H100,1970-01-28 19:00:00,1571.0833
H100,1970-01-28 20:00:00,1597.3181
H100,1970-01-28 21:00:00,1604.9161
H100,1970-01-28 22:00:00,1606.0104
H100,1970-01-28 23:00:00,1564.9606
H100,1970-01-29 00:00:00,1508.5253
H100,1970-01-29 01:00:00,1379.2076
H100,1970-01-29 02:00:00,1181.6101
H100,1970-01-29 03:00:00,965.61554
H100,1970-01-29 04:00:00,834.0247
H100,1970-01-29 05:00:00,783.06696
H100,1970-01-29 06:00:00,782.0127
H100,1970-01-29 07:00:00,785.8763
H100,1970-01-29 08:00:00,786.925
H100,1970-01-29 09:00:00,786.42896
H100,1970-01-29 10:00:00,793.2546
H100,1970-01-29 11:00:00,811.4994
H100,1970-01-29 12:00:00,875.1873
H100,1970-01-29 13:00:00,1020.8884
H100,1970-01-29 14:00:00,1191.7606
H100,1970-01-29 15:00:00,1319.5609
H100,1970-01-29 16:00:00,1406.9377
H100,1970-01-29 17:00:00,1491.2614
H100,1970-01-29 18:00:00,1528.4778
H100,1970-01-29 19:00:00,1571.0833
H100,1970-01-29 20:00:00,1597.3181
H100,1970-01-29 21:00:00,1604.9161
H100,1970-01-29 22:00:00,1606.0104
H100,1970-01-29 23:00:00,1564.9606
H100,1970-01-30 00:00:00,1508.5253
H100,1970-01-30 01:00:00,1379.2076
H100,1970-01-30 02:00:00,1181.6101
H100,1970-01-30 03:00:00,965.61554
H101,1970-01-23 04:00:00,2575.952
H101,1970-01-23 05:00:00,2561.7144
H101,1970-01-23 06:00:00,2575.2866
H101,1970-01-23 07:00:00,2416.777
H101,1970-01-23 08:00:00,2287.9568
H101,1970-01-23 09:00:00,2252.915
H101,1970-01-23 10:00:00,2229.3904
H101,1970-01-23 11:00:00,2218.305
H101,1970-01-23 12:00:00,2225.822
H101,1970-01-23 13:00:00,2211.0066
H101,1970-01-23 14:00:00,2176.4412
H101,1970-01-23 15:00:00,2211.9072
H101,1970-01-23 16:00:00,2297.6096
H101,1970-01-23 17:00:00,2410.033
H101,1970-01-23 18:00:00,2465.3208
H101,1970-01-23 19:00:00,2484.5564
H101,1970-01-23 20:00:00,2511.5276
H101,1970-01-23 21:00:00,2580.9893
H101,1970-01-23 22:00:00,2600.6504
H101,1970-01-23 23:00:00,2611.1753
H101,1970-01-24 00:00:00,2597.3633
H101,1970-01-24 01:00:00,2602.659
H101,1970-01-24 02:00:00,2623.173
H101,1970-01-24 03:00:00,2587.8933
H101,1970-01-24 04:00:00,2575.952
H101,1970-01-24 05:00:00,2561.7144
H101,1970-01-24 06:00:00,2575.2866
H101,1970-01-24 07:00:00,2416.777
H101,1970-01-24 08:00:00,2287.9568
H101,1970-01-24 09:00:00,2252.915
H101,1970-01-24 10:00:00,2229.3904
H101,1970-01-24 11:00:00,2218.305
H101,1970-01-24 12:00:00,2225.822
H101,1970-01-24 13:00:00,2211.0066
H101,1970-01-24 14:00:00,2176.4412
H101,1970-01-24 15:00:00,2211.9072
H101,1970-01-24 16:00:00,2297.6096
H101,1970-01-24 17:00:00,2410.033
H101,1970-01-24 18:00:00,2465.3208
H101,1970-01-24 19:00:00,2484.5564
H101,1970-01-24 20:00:00,2511.5276
H101,1970-01-24 21:00:00,2580.9893
H101,1970-01-24 22:00:00,2600.6504
H101,1970-01-24 23:00:00,2611.1753
H101,1970-01-25 00:00:00,2597.3633
H101,1970-01-25 01:00:00,2602.659
H101,1970-01-25 02:00:00,2623.173
H101,1970-01-25 03:00:00,2587.8933
H101,1970-01-25 04:00:00,2575.952
H101,1970-01-25 05:00:00,2561.7144
H101,1970-01-25 06:00:00,2575.2866
H101,1970-01-25 07:00:00,2416.777
H101,1970-01-25 08:00:00,2287.9568
H101,1970-01-25 09:00:00,2252.915
H101,1970-01-25 10:00:00,2229.3904
H101,1970-01-25 11:00:00,2218.305
H101,1970-01-25 12:00:00,2225.822
H101,1970-01-25 13:00:00,2211.0066
H101,1970-01-25 14:00:00,2176.4412
H101,1970-01-25 15:00:00,2211.9072
H101,1970-01-25 16:00:00,2297.6096
H101,1970-01-25 17:00:00,2410.033
H101,1970-01-25 18:00:00,2465.3208
H101,1970-01-25 19:00:00,2484.5564
H101,1970-01-25 20:00:00,2511.5276
H101,1970-01-25 21:00:00,2580.9893
H101,1970-01-25 22:00:00,2600.6504
H101,1970-01-25 23:00:00,2611.1753
H101,1970-01-26 00:00:00,2597.3633
H101,1970-01-26 01:00:00,2602.659
H101,1970-01-26 02:00:00,2623.173
H101,1970-01-26 03:00:00,2587.8933
H101,1970-01-26 04:00:00,2575.952
H101,1970-01-26 05:00:00,2561.7144
H101,1970-01-26 06:00:00,2575.2866
H101,1970-01-26 07:00:00,2416.777
H101,1970-01-26 08:00:00,2287.9568
H101,1970-01-26 09:00:00,2252.915
H101,1970-01-26 10:00:00,2229.3904
H101,1970-01-26 11:00:00,2218.305
H101,1970-01-26 12:00:00,2225.822
H101,1970-01-26 13:00:00,2211.0066
H101,1970-01-26 14:00:00,2176.4412
H101,1970-01-26 15:00:00,2211.9072
H101,1970-01-26 16:00:00,2297.6096
H101,1970-01-26 17:00:00,2410.033
H101,1970-01-26 18:00:00,2465.3208
H101,1970-01-26 19:00:00,2484.5564
H101,1970-01-26 20:00:00,2511.5276
H101,1970-01-26 21:00:00,2580.9893
H101,1970-01-26 22:00:00,2600.6504
H101,1970-01-26 23:00:00,2611.1753
H101,1970-01-27 00:00:00,2597.3633
H101,1970-01-27 01:00:00,2602.659
H101,1970-01-27 02:00:00,2623.173
H101,1970-01-27 03:00:00,2587.8933
H101,1970-01-27 04:00:00,2575.952
H101,1970-01-27 05:00:00,2561.7144
H101,1970-01-27 06:00:00,2575.2866
H101,1970-01-27 07:00:00,2416.777
H101,1970-01-27 08:00:00,2287.9568
H101,1970-01-27 09:00:00,2252.915
H101,1970-01-27 10:00:00,2229.3904
H101,1970-01-27 11:00:00,2218.305
H101,1970-01-27 12:00:00,2225.822
H101,1970-01-27 13:00:00,2211.0066
H101,1970-01-27 14:00:00,2176.4412
H101,1970-01-27 15:00:00,2211.9072
H101,1970-01-27 16:00:00,2297.6096
H101,1970-01-27 17:00:00,2410.033
H101,1970-01-27 18:00:00,2465.3208
H101,1970-01-27 19:00:00,2484.5564
H101,1970-01-27 20:00:00,2511.5276
H101,1970-01-27 21:00:00,2580.9893
H101,1970-01-27 22:00:00,2600.6504
H101,1970-01-27 23:00:00,2611.1753
H101,1970-01-28 00:00:00,2597.3633
H101,1970-01-28 01:00:00,2602.659
H101,1970-01-28 02:00:00,2623.173
H101,1970-01-28 03:00:00,2587.8933
H101,1970-01-28 04:00:00,2575.952
H101,1970-01-28 05:00:00,2561.7144
H101,1970-01-28 06:00:00,2575.2866
H101,1970-01-28 07:00:00,2416.777
H101,1970-01-28 08:00:00,2287.9568
H101,1970-01-28 09:00:00,2252.915
H101,1970-01-28 10:00:00,2229.3904
H101,1970-01-28 11:00:00,2218.305
H101,1970-01-28 12:00:00,2225.822
H101,1970-01-28 13:00:00,2211.0066
H101,1970-01-28 14:00:00,2176.4412
H101,1970-01-28 15:00:00,2211.9072
H101,1970-01-28 16:00:00,2297.6096
H101,1970-01-28 17:00:00,2410.033
H101,1970-01-28 18:00:00,2465.3208
H101,1970-01-28 19:00:00,2484.5564
H101,1970-01-28 20:00:00,2511.5276
H101,1970-01-28 21:00:00,2580.9893
H101,1970-01-28 22:00:00,2600.6504
H101,1970-01-28 23:00:00,2611.1753
H101,1970-01-29 00:00:00,2597.3633
H101,1970-01-29 01:00:00,2602.659
H101,1970-01-29 02:00:00,2623.173
H101,1970-01-29 03:00:00,2587.8933
H101,1970-01-29 04:00:00,2575.952
H101,1970-01-29 05:00:00,2561.7144
H101,1970-01-29 06:00:00,2575.2866
H101,1970-01-29 07:00:00,2416.777
H101,1970-01-29 08:00:00,2287.9568
H101,1970-01-29 09:00:00,2252.915
H101,1970-01-29 10:00:00,2229.3904
H101,1970-01-29 11:00:00,2218.305
