unique_id,ds,y_hat
H1,1970-01-29 04:00:00,698.80457
H1,1970-01-29 05:00:00,630.7849
H1,1970-01-29 06:00:00,568.4717
H1,1970-01-29 07:00:00,525.7971
H1,1970-01-29 08:00:00,497.1002
H1,1970-01-29 09:00:00,477.55075
H1,1970-01-29 10:00:00,467.1266
H1,1970-01-29 11:00:00,469.9056
H1,1970-01-29 12:00:00,480.9208
H1,1970-01-29 13:00:00,499.86414
H1,1970-01-29 14:00:00,545.90845
H1,1970-01-29 15:00:00,611.0509
H1,1970-01-29 16:00:00,684.524
H1,1970-01-29 17:00:00,752.8447
H1,1970-01-29 18:00:00,807.4013
H1,1970-01-29 19:00:00,846.0318
H1,1970-01-29 20:00:00,867.93317
H1,1970-01-29 21:00:00,876.8666
H1,1970-01-29 22:00:00,875.4725
H1,1970-01-29 23:00:00,865.06274
H1,1970-01-30 00:00:00,846.76587
H1,1970-01-30 01:00:00,812.8384
H1,1970-01-30 02:00:00,775.70825
H1,1970-01-30 03:00:00,755.1963
H10,1970-01-23 04:00:00,454.37915
H10,1970-01-23 05:00:00,448.35645
H10,1970-01-23 06:00:00,441.11734
H10,1970-01-23 07:00:00,430.72314
H10,1970-01-23 08:00:00,419.00616
H10,1970-01-23 09:00:00,408.05145
H10,1970-01-23 10:00:00,399.4364
H10,1970-01-23 11:00:00,393.88574
H10,1970-01-23 12:00:00,391.45557
H10,1970-01-23 13:00:00,392.15613
H10,1970-01-23 14:00:00,396.45782
H10,1970-01-23 15:00:00,404.84924
H10,1970-01-23 16:00:00,415.80295
H10,1970-01-23 17:00:00,425.5828
H10,1970-01-23 18:00:00,432.87924
H10,1970-01-23 19:00:00,438.7959
H10,1970-01-23 20:00:00,443.91577
H10,1970-01-23 21:00:00,448.4211
H10,1970-01-23 22:00:00,452.56744
H10,1970-01-23 23:00:00,456.6099
H10,1970-01-24 00:00:00,460.78943
H10,1970-01-24 01:00:00,465.0382
H10,1970-01-24 02:00:00,468.1174
H10,1970-01-24 03:00:00,466.657
H10,1970-01-24 04:00:00,458.79443
H10,1970-01-24 05:00:00,450.91943
H10,1970-01-24 06:00:00,444.50934
H10,1970-01-24 07:00:00,435.53934
H10,1970-01-24 08:00:00,424.18436
H10,1970-01-24 09:00:00,412.59436
H10,1970-01-24 10:00:00,402.724
H10,1970-01-24 11:00:00,395.76404
H10,1970-01-24 12:00:00,392.00586
H10,1970-01-24 13:00:00,391.36584
H10,1970-01-24 14:00:00,394.07175
H10,1970-01-24 15:00:00,400.79288
H10,1970-01-24 16:00:00,411.1908
H10,1970-01-24 17:00:00,422.08838
H10,1970-01-24 18:00:00,430.59283
H10,1970-01-24 19:00:00,437.2281
H10,1970-01-24 20:00:00,442.8871
H10,1970-01-24 21:00:00,447.7283
H10,1970-01-24 22:00:00,452.01706
H10,1970-01-24 23:00:00,456.06378
H10,1970-01-25 00:00:00,460.15985
H10,1970-01-25 01:00:00,464.4633
H10,1970-01-25 02:00:00,468.2884
H10,1970-01-25 03:00:00,469.01355
H10,1970-01-25 04:00:00,463.11154
H10,1970-01-25 05:00:00,454.2981
H10,1970-01-25 06:00:00,447.93787
H10,1970-01-25 07:00:00,440.05673
H10,1970-01-25 08:00:00,429.20377
H10,1970-01-25 09:00:00,417.32288
H10,1970-01-25 10:00:00,406.56766
H10,1970-01-25 11:00:00,398.4097
H10,1970-01-25 12:00:00,393.41467
H10,1970-01-25 13:00:00,391.5481
H10,1970-01-25 14:00:00,392.8684
H10,1970-01-25 15:00:00,397.96777
H10,1970-01-25 16:00:00,407.1896
H10,1970-01-25 17:00:00,418.41647
H10,1970-01-25 18:00:00,427.94147
H10,1970-01-25 19:00:00,435.1756
H10,1970-01-25 20:00:00,441.22403
H10,1970-01-25 21:00:00,446.39478
H10,1970-01-25 22:00:00,450.85834
H10,1970-01-25 23:00:00,454.94785
H10,1970-01-26 00:00:00,458.98236
H10,1970-01-26 01:00:00,463.22485
H10,1970-01-26 02:00:00,467.4484
H10,1970-01-26 03:00:00,469.8453
H10,1970-01-26 04:00:00,466.54865
H10,1970-01-26 05:00:00,457.68732
H10,1970-01-26 06:00:00,450.61578
H10,1970-01-26 07:00:00,443.76746
H10,1970-01-26 08:00:00,433.808
H10,1970-01-26 09:00:00,421.94934
H10,1970-01-26 10:00:00,410.5061
H10,1970-01-26 11:00:00,401.2292
H10,1970-01-26 12:00:00,395.01245
H10,1970-01-26 13:00:00,391.95786
H10,1970-01-26 14:00:00,392.0045
H10,1970-01-26 15:00:00,395.54916
H10,1970-01-26 16:00:00,403.2492
H10,1970-01-26 17:00:00,414.16916
H10,1970-01-26 18:00:00,424.65527
H10,1970-01-26 19:00:00,432.63986
H10,1970-01-26 20:00:00,439.07562
H10,1970-01-26 21:00:00,444.59412
H10,1970-01-26 22:00:00,449.29495
H10,1970-01-26 23:00:00,453.48972
H10,1970-01-27 00:00:00,457.50482
H10,1970-01-27 01:00:00,461.65244
H10,1970-01-27 02:00:00,465.98523
H10,1970-01-27 03:00:00,469.45135
H10,1970-01-27 04:00:00,468.7775
H10,1970-01-27 05:00:00,461.27707
H10,1970-01-27 06:00:00,453.0186
H10,1970-01-27 07:00:00,446.7479
H10,1970-01-27 08:00:00,437.9976
H10,1970-01-27 09:00:00,426.56253
H10,1970-01-27 10:00:00,414.70416
H10,1970-01-27 11:00:00,404.44418
H10,1970-01-27 12:00:00,397.01422
H10,1970-01-27 13:00:00,392.76532
H10,1970-01-27 14:00:00,391.61462
H10,1970-01-27 15:00:00,393.7394
H10,1970-01-27 16:00:00,399.82132
H10,1970-01-27 17:00:00,409.8338
H10,1970-01-27 18:00:00,420.9477
H10,1970-01-27 19:00:00,429.8616
H10,1970-01-27 20:00:00,436.7571
H10,1970-01-27 21:00:00,442.61838
H10,1970-01-27 22:00:00,447.60806
H10,1970-01-27 23:00:00,451.95514
H10,1970-01-28 00:00:00,455.99902
H10,1970-01-28 01:00:00,460.0641
H10,1970-01-28 02:00:00,464.36487
H10,1970-01-28 03:00:00,468.41296
H10,1970-01-28 04:00:00,469.83676
H10,1970-01-28 05:00:00,464.7819
H10,1970-01-28 06:00:00,455.7666
H10,1970-01-28 07:00:00,449.26303
H10,1970-01-28 08:00:00,441.7545
H10,1970-01-28 09:00:00,431.11084
H10,1970-01-28 10:00:00,419.13525
H10,1970-01-28 11:00:00,408.07184
H10,1970-01-28 12:00:00,399.4787
H10,1970-01-28 13:00:00,394.02097
H10,1970-01-28 14:00:00,391.69717
H10,1970-01-28 15:00:00,392.5148
H10,1970-01-28 16:00:00,397.00482
H10,1970-01-28 17:00:00,405.6758
H10,1970-01-28 18:00:00,416.8709
H10,1970-01-28 19:00:00,426.7873
H10,1970-01-28 20:00:00,434.29428
H10,1970-01-28 21:00:00,440.5014
H10,1970-01-28 22:00:00,445.81528
H10,1970-01-28 23:00:00,450.36453
H10,1970-01-29 00:00:00,454.48587
H10,1970-01-29 01:00:00,458.50452
H10,1970-01-29 02:00:00,462.7146
H10,1970-01-29 03:00:00,467.00757
H10,1970-01-29 04:00:00,469.87515
H10,1970-01-29 05:00:00,467.59222
H10,1970-01-29 06:00:00,459.0598
H10,1970-01-29 07:00:00,451.5603
H10,1970-01-29 08:00:00,445.00458
H10,1970-01-29 09:00:00,435.46072
H10,1970-01-29 10:00:00,423.69992
H10,1970-01-29 11:00:00,412.06125
H10,1970-01-29 12:00:00,402.39795
H10,1970-01-29 13:00:00,395.72293
H10,1970-01-29 14:00:00,392.22122
H10,1970-01-29 15:00:00,391.8129
H10,1970-01-29 16:00:00,394.8104
H10,1970-01-29 17:00:00,401.91077
H10,1970-01-29 18:00:00,412.55652
H10,1970-01-29 19:00:00,423.33
H10,1970-01-29 20:00:00,431.6471
H10,1970-01-29 21:00:00,438.24597
H10,1970-01-29 22:00:00,443.89764
H10,1970-01-29 23:00:00,448.7028
H10,1970-01-30 00:00:00,452.94824
H10,1970-01-30 01:00:00,456.96686
H10,1970-01-30 02:00:00,461.08038
H10,1970-01-30 03:00:00,465.4141
H100,1970-01-23 04:00:00,1002.0246
H100,1970-01-23 05:00:00,845.8808
H100,1970-01-23 06:00:00,832.8065
H100,1970-01-23 07:00:00,836.0474
H100,1970-01-23 08:00:00,855.8073
H100,1970-01-23 09:00:00,897.2678
H100,1970-01-23 10:00:00,954.31903
H100,1970-01-23 11:00:00,1051.3328
H100,1970-01-23 12:00:00,1305.2882
H100,1970-01-23 13:00:00,1649.8665
H100,1970-01-23 14:00:00,1632.8688
H100,1970-01-23 15:00:00,1656.6289
H100,1970-01-23 16:00:00,1665.2705
H100,1970-01-23 17:00:00,1669.0691
H100,1970-01-23 18:00:00,1671.2454
H100,1970-01-23 19:00:00,1672.222
H100,1970-01-23 20:00:00,1672.4136
H100,1970-01-23 21:00:00,1673.1388
H100,1970-01-23 22:00:00,1676.0513
H100,1970-01-23 23:00:00,1680.7491
H100,1970-01-24 00:00:00,1685.8572
H100,1970-01-24 01:00:00,1683.8414
H100,1970-01-24 02:00:00,1573.6635
H100,1970-01-24 03:00:00,1181.9152
H100,1970-01-24 04:00:00,866.46
H100,1970-01-24 05:00:00,816.5898
H100,1970-01-24 06:00:00,817.04724
H100,1970-01-24 07:00:00,825.102
H100,1970-01-24 08:00:00,857.2541
H100,1970-01-24 09:00:00,905.5795
H100,1970-01-24 10:00:00,981.1078
H100,1970-01-24 11:00:00,1175.023
H100,1970-01-24 12:00:00,1578.8689
H100,1970-01-24 13:00:00,1615.289
H100,1970-01-24 14:00:00,1646.9662
H100,1970-01-24 15:00:00,1660.5454
H100,1970-01-24 16:00:00,1665.5676
H100,1970-01-24 17:00:00,1668.2394
H100,1970-01-24 18:00:00,1669.584
H100,1970-01-24 19:00:00,1669.9427
H100,1970-01-24 20:00:00,1670.4233
H100,1970-01-24 21:00:00,1672.7556
H100,1970-01-24 22:00:00,1677.3064
H100,1970-01-24 23:00:00,1682.4812
H100,1970-01-25 00:00:00,1686.9507
H100,1970-01-25 01:00:00,1631.6667
H100,1970-01-25 02:00:00,1327.0914
H100,1970-01-25 03:00:00,928.26526
H100,1970-01-25 04:00:00,817.66864
H100,1970-01-25 05:00:00,810.1056
H100,1970-01-25 06:00:00,810.1024
H100,1970-01-25 07:00:00,833.6064
H100,1970-01-25 08:00:00,875.9112
H100,1970-01-25 09:00:00,938.6769
H100,1970-01-25 10:00:00,1056.435
H100,1970-01-25 11:00:00,1343.5809
H100,1970-01-25 12:00:00,1659.6227
H100,1970-01-25 13:00:00,1628.4457
H100,1970-01-25 14:00:00,1653.2565
H100,1970-01-25 15:00:00,1663.5698
H100,1970-01-25 16:00:00,1668.6478
H100,1970-01-25 17:00:00,1670.4382
H100,1970-01-25 18:00:00,1670.4979
H100,1970-01-25 19:00:00,1669.8448
H100,1970-01-25 20:00:00,1669.5981
H100,1970-01-25 21:00:00,1670.836
H100,1970-01-25 22:00:00,1673.4152
H100,1970-01-25 23:00:00,1676.8182
H100,1970-01-26 00:00:00,1672.6327
H100,1970-01-26 01:00:00,1554.1313
H100,1970-01-26 02:00:00,1135.6742
H100,1970-01-26 03:00:00,848.02545
H100,1970-01-26 04:00:00,807.6558
H100,1970-01-26 05:00:00,803.43
H100,1970-01-26 06:00:00,813.4389
H100,1970-01-26 07:00:00,846.1171
H100,1970-01-26 08:00:00,897.7331
H100,1970-01-26 09:00:00,989.6935
H100,1970-01-26 10:00:00,1191.6028
H100,1970-01-26 11:00:00,1576.8185
H100,1970-01-26 12:00:00,1614.928
H100,1970-01-26 13:00:00,1637.7046
H100,1970-01-26 14:00:00,1655.1239
H100,1970-01-26 15:00:00,1662.8309
H100,1970-01-26 16:00:00,1667.4126
H100,1970-01-26 17:00:00,1668.95
H100,1970-01-26 18:00:00,1668.5903
H100,1970-01-26 19:00:00,1667.7411
H100,1970-01-26 20:00:00,1667.7534
H100,1970-01-26 21:00:00,1669.34
H100,1970-01-26 22:00:00,1672.0988
H100,1970-01-26 23:00:00,1674.8771
H100,1970-01-27 00:00:00,1640.1273
H100,1970-01-27 01:00:00,1377.8799
H100,1970-01-27 02:00:00,945.1517
H100,1970-01-27 03:00:00,815.6746
H100,1970-01-27 04:00:00,810.7998
H100,1970-01-27 05:00:00,812.63806
H100,1970-01-27 06:00:00,837.545
H100,1970-01-27 07:00:00,881.7613
H100,1970-01-27 08:00:00,950.875
H100,1970-01-27 09:00:00,1096.3977
H100,1970-01-27 10:00:00,1442.0106
H100,1970-01-27 11:00:00,1650.6353
H100,1970-01-27 12:00:00,1634.8997
H100,1970-01-27 13:00:00,1655.2043
H100,1970-01-27 14:00:00,1663.3075
H100,1970-01-27 15:00:00,1667.7238
H100,1970-01-27 16:00:00,1669.52
H100,1970-01-27 17:00:00,1669.4106
H100,1970-01-27 18:00:00,1668.476
H100,1970-01-27 19:00:00,1667.815
H100,1970-01-27 20:00:00,1668.3444
H100,1970-01-27 21:00:00,1669.9491
H100,1970-01-27 22:00:00,1672.1414
H100,1970-01-27 23:00:00,1663.6174
H100,1970-01-28 00:00:00,1536.4424
H100,1970-01-28 01:00:00,1113.6864
H100,1970-01-28 02:00:00,834.70306
H100,1970-01-28 03:00:00,806.61035
H100,1970-01-28 04:00:00,805.2867
H100,1970-01-28 05:00:00,817.9826
H100,1970-01-28 06:00:00,852.475
H100,1970-01-28 07:00:00,905.6932
H100,1970-01-28 08:00:00,1004.6151
H100,1970-01-28 09:00:00,1252.1649
H100,1970-01-28 10:00:00,1644.5468
H100,1970-01-28 11:00:00,1610.5841
H100,1970-01-28 12:00:00,1644.6
H100,1970-01-28 13:00:00,1659.4679
H100,1970-01-28 14:00:00,1665.6089
H100,1970-01-28 15:00:00,1668.2487
H100,1970-01-28 16:00:00,1668.972
H100,1970-01-28 17:00:00,1668.5186
H100,1970-01-28 18:00:00,1667.8182
H100,1970-01-28 19:00:00,1668.025
H100,1970-01-28 20:00:00,1669.6448
H100,1970-01-28 21:00:00,1672.1576
H100,1970-01-28 22:00:00,1673.4778
H100,1970-01-28 23:00:00,1626.524
H100,1970-01-29 00:00:00,1333.3798
H100,1970-01-29 01:00:00,911.96704
H100,1970-01-29 02:00:00,808.26074
H100,1970-01-29 03:00:00,804.7438
H100,1970-01-29 04:00:00,805.36334
H100,1970-01-29 05:00:00,829.5237
H100,1970-01-29 06:00:00,871.27814
H100,1970-01-29 07:00:00,937.1722
H100,1970-01-29 08:00:00,1087.746
H100,1970-01-29 09:00:00,1461.4741
H100,1970-01-29 10:00:00,1648.7882
H100,1970-01-29 11:00:00,1630.8029
H100,1970-01-29 12:00:00,1652.7433
H100,1970-01-29 13:00:00,1661.6798
H100,1970-01-29 14:00:00,1666.6279
H100,1970-01-29 15:00:00,1668.71
H100,1970-01-29 16:00:00,1668.9047
H100,1970-01-29 17:00:00,1668.3213
H100,1970-01-29 18:00:00,1668.2479
H100,1970-01-29 19:00:00,1669.6284
H100,1970-01-29 20:00:00,1672.1257
H100,1970-01-29 21:00:00,1675.2236
H100,1970-01-29 22:00:00,1665.4154
H100,1970-01-29 23:00:00,1521.4614
H100,1970-01-30 00:00:00,1090.4377
H100,1970-01-30 01:00:00,833.9006
H100,1970-01-30 02:00:00,809.6836
H100,1970-01-30 03:00:00,808.8671
H101,1970-01-23 04:00:00,2562.968
H101,1970-01-23 05:00:00,2614.2908
H101,1970-01-23 06:00:00,2624.947
H101,1970-01-23 07:00:00,2647.7793
H101,1970-01-23 08:00:00,2659.9546
H101,1970-01-23 09:00:00,2634.725
H101,1970-01-23 10:00:00,2610.7031
H101,1970-01-23 11:00:00,2563.1018
H101,1970-01-23 12:00:00,2469.0125
H101,1970-01-23 13:00:00,2312.7292
H101,1970-01-23 14:00:00,2182.991
H101,1970-01-23 15:00:00,2161.567
H101,1970-01-23 16:00:00,2125.3098
H101,1970-01-23 17:00:00,2084.7637
H101,1970-01-23 18:00:00,2043.6687
H101,1970-01-23 19:00:00,2034.0044
H101,1970-01-23 20:00:00,2070.6208
H101,1970-01-23 21:00:00,2094.8503
H101,1970-01-23 22:00:00,2082.548
H101,1970-01-23 23:00:00,2076.8074
H101,1970-01-24 00:00:00,2129.112
H101,1970-01-24 01:00:00,2200.2444
H101,1970-01-24 02:00:00,2215.068
H101,1970-01-24 03:00:00,2266.4358
H101,1970-01-24 04:00:00,2338.0127
H101,1970-01-24 05:00:00,2418.4846
H101,1970-01-24 06:00:00,2487.505
H101,1970-01-24 07:00:00,2482.6328
H101,1970-01-24 08:00:00,2466.146
H101,1970-01-24 09:00:00,2494.2998
H101,1970-01-24 10:00:00,2502.7483
H101,1970-01-24 11:00:00,2502.7915
H101,1970-01-24 12:00:00,2490.9722
H101,1970-01-24 13:00:00,2397.197
H101,1970-01-24 14:00:00,2193.2
H101,1970-01-24 15:00:00,2089.468
H101,1970-01-24 16:00:00,2064.7712
H101,1970-01-24 17:00:00,2002.5009
H101,1970-01-24 18:00:00,1938.9635
H101,1970-01-24 19:00:00,1915.9385
H101,1970-01-24 20:00:00,1925.1016
H101,1970-01-24 21:00:00,1903.7019
H101,1970-01-24 22:00:00,1892.2961
H101,1970-01-24 23:00:00,1965.8823
H101,1970-01-25 00:00:00,2078.909
H101,1970-01-25 01:00:00,2140.5547
H101,1970-01-25 02:00:00,2129.4363
H101,1970-01-25 03:00:00,2178.687
H101,1970-01-25 04:00:00,2250.2893
H101,1970-01-25 05:00:00,2355.6702
H101,1970-01-25 06:00:00,2437.3098
H101,1970-01-25 07:00:00,2436.049
H101,1970-01-25 08:00:00,2395.0142
H101,1970-01-25 09:00:00,2389.5403
H101,1970-01-25 10:00:00,2423.7026
H101,1970-01-25 11:00:00,2494.6255
H101,1970-01-25 12:00:00,2533.4429
H101,1970-01-25 13:00:00,2458.222
H101,1970-01-25 14:00:00,2214.233
H101,1970-01-25 15:00:00,2077.4604
H101,1970-01-25 16:00:00,2020.1389
H101,1970-01-25 17:00:00,1927.3158
H101,1970-01-25 18:00:00,1863.2789
H101,1970-01-25 19:00:00,1844.6283
H101,1970-01-25 20:00:00,1807.1218
H101,1970-01-25 21:00:00,1784.1589
H101,1970-01-25 22:00:00,1846.385
H101,1970-01-25 23:00:00,1973.1788
H101,1970-01-26 00:00:00,2086.4507
H101,1970-01-26 01:00:00,2130.7869
H101,1970-01-26 02:00:00,2128.5032
H101,1970-01-26 03:00:00,2177.002
H101,1970-01-26 04:00:00,2250.313
H101,1970-01-26 05:00:00,2345.4697
H101,1970-01-26 06:00:00,2409.6902
H101,1970-01-26 07:00:00,2397.2046
H101,1970-01-26 08:00:00,2360.6519
H101,1970-01-26 09:00:00,2361.815
H101,1970-01-26 10:00:00,2409.1472
H101,1970-01-26 11:00:00,2521.467
H101,1970-01-26 12:00:00,2651.7336
H101,1970-01-26 13:00:00,2654.5237
H101,1970-01-26 14:00:00,2458.4321
H101,1970-01-26 15:00:00,2275.4558
H101,1970-01-26 16:00:00,2265.719
H101,1970-01-26 17:00:00,2208.1436
H101,1970-01-26 18:00:00,2143.0117
H101,1970-01-26 19:00:00,2124.9692
H101,1970-01-26 20:00:00,2146.3542
H101,1970-01-26 21:00:00,2182.4915
H101,1970-01-26 22:00:00,2202.3223
H101,1970-01-26 23:00:00,2228.4258
H101,1970-01-27 00:00:00,2308.3357
H101,1970-01-27 01:00:00,2419.7117
H101,1970-01-27 02:00:00,2479.5916
H101,1970-01-27 03:00:00,2496.2173
H101,1970-01-27 04:00:00,2530.2952
H101,1970-01-27 05:00:00,2582.578
H101,1970-01-27 06:00:00,2605.2346
H101,1970-01-27 07:00:00,2623.5295
H101,1970-01-27 08:00:00,2645.9294
H101,1970-01-27 09:00:00,2630.9697
H101,1970-01-27 10:00:00,2597.1042
H101,1970-01-27 11:00:00,2541.498
H101,1970-01-27 12:00:00,2416.565
H101,1970-01-27 13:00:00,2238.4749
H101,1970-01-27 14:00:00,2171.3845
H101,1970-01-27 15:00:00,2147.5642
H101,1970-01-27 16:00:00,2101.2222
H101,1970-01-27 17:00:00,2058.0796
H101,1970-01-27 18:00:00,2029.697
H101,1970-01-27 19:00:00,2052.2085
H101,1970-01-27 20:00:00,2085.705
H101,1970-01-27 21:00:00,2084.3364
H101,1970-01-27 22:00:00,2069.067
H101,1970-01-27 23:00:00,2098.7612
H101,1970-01-28 00:00:00,2174.1875
H101,1970-01-28 01:00:00,2206.1433
H101,1970-01-28 02:00:00,2237.7148
H101,1970-01-28 03:00:00,2302.754
H101,1970-01-28 04:00:00,2384.7046
H101,1970-01-28 05:00:00,2464.1978
H101,1970-01-28 06:00:00,2492.163
H101,1970-01-28 07:00:00,2464.113
H101,1970-01-28 08:00:00,2479.1362
H101,1970-01-28 09:00:00,2498.7317
H101,1970-01-28 10:00:00,2498.244
H101,1970-01-28 11:00:00,2497.1907
H101,1970-01-28 12:00:00,2440.8792
H101,1970-01-28 13:00:00,2265.564
H101,1970-01-28 14:00:00,2097.9285
H101,1970-01-28 15:00:00,2075.8833
H101,1970-01-28 16:00:00,2020.5695
H101,1970-01-28 17:00:00,1953.3896
H101,1970-01-28 18:00:00,1913.1509
H101,1970-01-28 19:00:00,1919.1038
H101,1970-01-28 20:00:00,1907.936
H101,1970-01-28 21:00:00,1883.188
H101,1970-01-28 22:00:00,1931.6409
H101,1970-01-28 23:00:00,2045.732
H101,1970-01-29 00:00:00,2128.8062
H101,1970-01-29 01:00:00,2126.205
H101,1970-01-29 02:00:00,2164.4546
H101,1970-01-29 03:00:00,2220.4592
H101,1970-01-29 04:00:00,2321.4602
H101,1970-01-29 05:00:00,2411.6904
H101,1970-01-29 06:00:00,2435.8296
H101,1970-01-29 07:00:00,2395.3496
H101,1970-01-29 08:00:00,2376.3313
H101,1970-01-29 09:00:00,2397.7034
H101,1970-01-29 10:00:00,2473.0588
H101,1970-01-29 11:00:00,2556.9663
