unique_id,ds,y_hat
H1,1970-02-01 03:00:00,672.5274
H10,1970-01-30 04:00:00,423.4453
H10,1970-01-30 05:00:00,418.3474
H10,1970-01-30 06:00:00,404.7669
H10,1970-01-30 07:00:00,389.70706
H10,1970-01-30 08:00:00,382.69525
H10,1970-01-30 09:00:00,378.73865
H10,1970-01-30 10:00:00,376.92468
H10,1970-01-30 11:00:00,375.47955
H10,1970-01-30 12:00:00,375.80667
H10,1970-01-30 13:00:00,376.77222
H10,1970-01-30 14:00:00,390.1063
H10,1970-01-30 15:00:00,387.8994
H10,1970-01-30 16:00:00,397.22894
H10,1970-01-30 17:00:00,406.8935
H10,1970-01-30 18:00:00,413.13815
H10,1970-01-30 19:00:00,418.1578
H10,1970-01-30 20:00:00,422.1296
H10,1970-01-30 21:00:00,425.5867
H10,1970-01-30 22:00:00,427.80704
H10,1970-01-30 23:00:00,430.9099
H10,1970-01-31 00:00:00,432.46274
H10,1970-01-31 01:00:00,433.6676
H10,1970-01-31 02:00:00,430.36526
H10,1970-01-31 03:00:00,425.33344
H10,1970-01-31 04:00:00,418.9772
H10,1970-01-31 05:00:00,412.65555
H10,1970-01-31 06:00:00,398.16623
H10,1970-01-31 07:00:00,385.5041
H10,1970-01-31 08:00:00,379.60303
H10,1970-01-31 09:00:00,376.48575
H10,1970-01-31 10:00:00,374.63885
H10,1970-01-31 11:00:00,374.60962
H10,1970-01-31 12:00:00,375.2689
H10,1970-01-31 13:00:00,376.40555
H10,1970-01-31 14:00:00,389.5948
H10,1970-01-31 15:00:00,389.42743
H10,1970-01-31 16:00:00,398.68588
H10,1970-01-31 17:00:00,406.17664
H10,1970-01-31 18:00:00,413.62762
H10,1970-01-31 19:00:00,419.1827
H10,1970-01-31 20:00:00,423.23267
H10,1970-01-31 21:00:00,425.99878
H10,1970-01-31 22:00:00,427.58008
H10,1970-01-31 23:00:00,431.13174
H10,1970-02-01 00:00:00,431.91418
H10,1970-02-01 01:00:00,433.43597
H10,1970-02-01 02:00:00,430.3159
H10,1970-02-01 03:00:00,425.00745
H100,1970-01-30 04:00:00,579.07166
H100,1970-01-30 05:00:00,581.79675
H100,1970-01-30 06:00:00,575.94916
H100,1970-01-30 07:00:00,569.6034
H100,1970-01-30 08:00:00,559.68335
H100,1970-01-30 09:00:00,546.2153
H100,1970-01-30 10:00:00,537.7095
H100,1970-01-30 11:00:00,533.3984
H100,1970-01-30 12:00:00,545.2794
H100,1970-01-30 13:00:00,794.27985
H100,1970-01-30 14:00:00,1132.9027
H100,1970-01-30 15:00:00,1251.9452
H100,1970-01-30 16:00:00,1293.1365
H100,1970-01-30 17:00:00,1311.7747
H100,1970-01-30 18:00:00,1325.9384
H100,1970-01-30 19:00:00,1321.9177
H100,1970-01-30 20:00:00,1323.5084
H100,1970-01-30 21:00:00,1328.949
H100,1970-01-30 22:00:00,1335.6946
H100,1970-01-30 23:00:00,1334.7141
H100,1970-01-31 00:00:00,1335.6545
H100,1970-01-31 01:00:00,1334.0522
H100,1970-01-31 02:00:00,1330.2773
H100,1970-01-31 03:00:00,1271.3191
H100,1970-01-31 04:00:00,835.4678
H100,1970-01-31 05:00:00,676.4949
H100,1970-01-31 06:00:00,670.49567
H100,1970-01-31 07:00:00,669.9501
H100,1970-01-31 08:00:00,650.8341
H100,1970-01-31 09:00:00,632.7345
H100,1970-01-31 10:00:00,613.34314
H100,1970-01-31 11:00:00,602.42755
H100,1970-01-31 12:00:00,640.49304
H100,1970-01-31 13:00:00,950.6539
H100,1970-01-31 14:00:00,1173.7909
H100,1970-01-31 15:00:00,1265.5732
H100,1970-01-31 16:00:00,1297.3728
H100,1970-01-31 17:00:00,1310.517
H100,1970-01-31 18:00:00,1312.3761
H100,1970-01-31 19:00:00,1322.9132
H100,1970-01-31 20:00:00,1332.3877
H100,1970-01-31 21:00:00,1331.721
H100,1970-01-31 22:00:00,1333.8707
H100,1970-01-31 23:00:00,1332.7881
H100,1970-02-01 00:00:00,1334.8872
H100,1970-02-01 01:00:00,1331.7991
H100,1970-02-01 02:00:00,1327.1439
H100,1970-02-01 03:00:00,1248.4993
H101,1970-01-30 04:00:00,2265.4663
H101,1970-01-30 05:00:00,2187.601
H101,1970-01-30 06:00:00,2149.937
H101,1970-01-30 07:00:00,2249.542
H101,1970-01-30 08:00:00,2353.0867
H101,1970-01-30 09:00:00,2465.5034
H101,1970-01-30 10:00:00,2460.9814
H101,1970-01-30 11:00:00,2419.4658
H101,1970-01-30 12:00:00,2360.682
H101,1970-01-30 13:00:00,2242.7542
H101,1970-01-30 14:00:00,2251.1885
H101,1970-01-30 15:00:00,2237.4043
H101,1970-01-30 16:00:00,2235.7778
H101,1970-01-30 17:00:00,2230.5134
H101,1970-01-30 18:00:00,2198.6064
H101,1970-01-30 19:00:00,2159.8904
H101,1970-01-30 20:00:00,2147.1309
H101,1970-01-30 21:00:00,2294.4492
H101,1970-01-30 22:00:00,2603.7666
H101,1970-01-30 23:00:00,2651.5564
H101,1970-01-31 00:00:00,2764.2969
H101,1970-01-31 01:00:00,2833.3577
H101,1970-01-31 02:00:00,2783.5947
H101,1970-01-31 03:00:00,2752.018
H101,1970-01-31 04:00:00,2583.3604
H101,1970-01-31 05:00:00,2523.6155
H101,1970-01-31 06:00:00,2353.1504
H101,1970-01-31 07:00:00,2301.9517
H101,1970-01-31 08:00:00,2288.3289
H101,1970-01-31 09:00:00,2283.6482
H101,1970-01-31 10:00:00,2287.1924
H101,1970-01-31 11:00:00,2292.7205
H101,1970-01-31 12:00:00,2301.7646
H101,1970-01-31 13:00:00,2229.0984
H101,1970-01-31 14:00:00,2194.94
H101,1970-01-31 15:00:00,2201.4326
H101,1970-01-31 16:00:00,2209.907
H101,1970-01-31 17:00:00,2220.4436
H101,1970-01-31 18:00:00,2240.114
H101,1970-01-31 19:00:00,2248.833
H101,1970-01-31 20:00:00,2260.7478
H101,1970-01-31 21:00:00,2290.6465
H101,1970-01-31 22:00:00,2293.1792
H101,1970-01-31 23:00:00,2305.4082
H101,1970-02-01 00:00:00,2302.027
H101,1970-02-01 01:00:00,2316.1228
H101,1970-02-01 02:00:00,2549.2458
H101,1970-02-01 03:00:00,2671.9927
H102,1970-01-30 04:00:00,1787.7925
H102,1970-01-30 05:00:00,1827.7008
H102,1970-01-30 06:00:00,1834.1885
H102,1970-01-30 07:00:00,1804.7507
H102,1970-01-30 08:00:00,1750.5264
H102,1970-01-30 09:00:00,1676.6145
H102,1970-01-30 10:00:00,1591.1655
H102,1970-01-30 11:00:00,1528.7573
H102,1970-01-30 12:00:00,1471.6304
H102,1970-01-30 13:00:00,1484.2516
H102,1970-01-30 14:00:00,1483.2823
H102,1970-01-30 15:00:00,1526.4371
H102,1970-01-30 16:00:00,1553.7285
H102,1970-01-30 17:00:00,1545.1364
H102,1970-01-30 18:00:00,1582.5806
H102,1970-01-30 19:00:00,1623.5824
H102,1970-01-30 20:00:00,1656.4706
H102,1970-01-30 21:00:00,1699.5243
H102,1970-01-30 22:00:00,1736.2585
H102,1970-01-30 23:00:00,1761.4159
H102,1970-01-31 00:00:00,1790.6707
H102,1970-01-31 01:00:00,1808.6176
H102,1970-01-31 02:00:00,1813.6112
H102,1970-01-31 03:00:00,1828.9591
H102,1970-01-31 04:00:00,1820.8096
H102,1970-01-31 05:00:00,1809.4281
H102,1970-01-31 06:00:00,1778.9424
H102,1970-01-31 07:00:00,1740.4631
H102,1970-01-31 08:00:00,1673.0111
H102,1970-01-31 09:00:00,1599.2195
H102,1970-01-31 10:00:00,1531.1471
H102,1970-01-31 11:00:00,1478.2446
H102,1970-01-31 12:00:00,1444.4926
H102,1970-01-31 13:00:00,1445.4054
H102,1970-01-31 14:00:00,1461.1399
H102,1970-01-31 15:00:00,1499.7163
H102,1970-01-31 16:00:00,1528.9263
H102,1970-01-31 17:00:00,1557.6957
H102,1970-01-31 18:00:00,1607.6285
H102,1970-01-31 19:00:00,1655.5819
H102,1970-01-31 20:00:00,1705.0491
H102,1970-01-31 21:00:00,1759.8955
H102,1970-01-31 22:00:00,1812.0776
H102,1970-01-31 23:00:00,1835.2921
H102,1970-02-01 00:00:00,1863.072
H102,1970-02-01 01:00:00,1870.4647
H102,1970-02-01 02:00:00,1890.2551
H102,1970-02-01 03:00:00,1896.1837
H103,1970-01-30 04:00:00,108375.92
H103,1970-01-30 05:00:00,101445.17
H103,1970-01-30 06:00:00,96499.02
H103,1970-01-30 07:00:00,93243.47
H103,1970-01-30 08:00:00,90888.31
H103,1970-01-30 09:00:00,90233.375
H103,1970-01-30 10:00:00,92036.33
H103,1970-01-30 11:00:00,95483.56
H103,1970-01-30 12:00:00,99467.21
H103,1970-01-30 13:00:00,105416.37
H103,1970-01-30 14:00:00,112115.13
H103,1970-01-30 15:00:00,119345.02
H103,1970-01-30 16:00:00,126455.56
H103,1970-01-30 17:00:00,133171.38
H103,1970-01-30 18:00:00,137845.97
H103,1970-01-30 19:00:00,139535.83
H103,1970-01-30 20:00:00,139596.2
H103,1970-01-30 21:00:00,139194.67
H103,1970-01-30 22:00:00,138518.1
H103,1970-01-30 23:00:00,137234.77
H103,1970-01-31 00:00:00,135819.03
H103,1970-01-31 01:00:00,134363.73
H103,1970-01-31 02:00:00,133481.34
H103,1970-01-31 03:00:00,130239.01
H103,1970-01-31 04:00:00,121843.16
H103,1970-01-31 05:00:00,112571.33
H103,1970-01-31 06:00:00,105677.99
H103,1970-01-31 07:00:00,100545.18
H103,1970-01-31 08:00:00,96757.984
H103,1970-01-31 09:00:00,95284.4
H103,1970-01-31 10:00:00,97041.516
H103,1970-01-31 11:00:00,101251.35
H103,1970-01-31 12:00:00,106431.09
H103,1970-01-31 13:00:00,113066.38
H103,1970-01-31 14:00:00,121123.445
H103,1970-01-31 15:00:00,129746.12
H103,1970-01-31 16:00:00,137232.28
H103,1970-01-31 17:00:00,142622.27
H103,1970-01-31 18:00:00,145568.11
H103,1970-01-31 19:00:00,146567.7
H103,1970-01-31 20:00:00,146556.22
H103,1970-01-31 21:00:00,146023.95
H103,1970-01-31 22:00:00,145360.44
H103,1970-01-31 23:00:00,144371.6
H103,1970-02-01 00:00:00,142594.77
H103,1970-02-01 01:00:00,140951.16
H103,1970-02-01 02:00:00,139336.86
H103,1970-02-01 03:00:00,134834.2
H104,1970-01-30 04:00:00,1617.228
H104,1970-01-30 05:00:00,1477.8057
H104,1970-01-30 06:00:00,1395.3809
H104,1970-01-30 07:00:00,1330.9084
H104,1970-01-30 08:00:00,1300.0037
H104,1970-01-30 09:00:00,1316.5735
H104,1970-01-30 10:00:00,1349.1501
H104,1970-01-30 11:00:00,1364.1335
H104,1970-01-30 12:00:00,1367.8795
H104,1970-01-30 13:00:00,1362.6957
H104,1970-01-30 14:00:00,1354.665
H104,1970-01-30 15:00:00,1348.9634
H104,1970-01-30 16:00:00,1358.4905
H104,1970-01-30 17:00:00,1414.3735
H104,1970-01-30 18:00:00,1558.9412
H104,1970-01-30 19:00:00,1668.3174
H104,1970-01-30 20:00:00,1711.6278
H104,1970-01-30 21:00:00,1752.6606
H104,1970-01-30 22:00:00,1774.8665
H104,1970-01-30 23:00:00,1798.4479
H104,1970-01-31 00:00:00,1819.5835
H104,1970-01-31 01:00:00,1826.3385
H104,1970-01-31 02:00:00,1789.7583
H104,1970-01-31 03:00:00,1791.089
H104,1970-01-31 04:00:00,1812.3315
H104,1970-01-31 05:00:00,1698.9348
H104,1970-01-31 06:00:00,1619.6868
H104,1970-01-31 07:00:00,1525.4404
H104,1970-01-31 08:00:00,1452.4282
H104,1970-01-31 09:00:00,1426.1343
H104,1970-01-31 10:00:00,1447.4718
H104,1970-01-31 11:00:00,1437.7661
H104,1970-01-31 12:00:00,1420.866
H104,1970-01-31 13:00:00,1420.252
H104,1970-01-31 14:00:00,1396.9293
H104,1970-01-31 15:00:00,1386.0186
H104,1970-01-31 16:00:00,1391.1887
H104,1970-01-31 17:00:00,1431.851
H104,1970-01-31 18:00:00,1567.7618
H104,1970-01-31 19:00:00,1683.2157
H104,1970-01-31 20:00:00,1746.8884
H104,1970-01-31 21:00:00,1778.1826
H104,1970-01-31 22:00:00,1825.1207
H104,1970-01-31 23:00:00,1845.3901
H104,1970-02-01 00:00:00,1866.525
H104,1970-02-01 01:00:00,1878.676
H104,1970-02-01 02:00:00,1873.8816
H104,1970-02-01 03:00:00,1888.0758
H105,1970-01-30 04:00:00,2212.7249
H105,1970-01-30 05:00:00,2251.0347
H105,1970-01-30 06:00:00,2238.318
H105,1970-01-30 07:00:00,2069.7292
H105,1970-01-30 08:00:00,1852.1483
H105,1970-01-30 09:00:00,1716.1907
H105,1970-01-30 10:00:00,1725.7004
H105,1970-01-30 11:00:00,1601.8008
H105,1970-01-30 12:00:00,1554.6906
H105,1970-01-30 13:00:00,1607.0067
H105,1970-01-30 14:00:00,1506.5327
H105,1970-01-30 15:00:00,1580.3071
H105,1970-01-30 16:00:00,1647.8247
H105,1970-01-30 17:00:00,1739.2644
H105,1970-01-30 18:00:00,1860.7611
H105,1970-01-30 19:00:00,1975.1663
H105,1970-01-30 20:00:00,2065.382
H105,1970-01-30 21:00:00,2121.6216
H105,1970-01-30 22:00:00,2163.427
H105,1970-01-30 23:00:00,2209.503
H105,1970-01-31 00:00:00,2247.0454
H105,1970-01-31 01:00:00,2302.1868
H105,1970-01-31 02:00:00,2300.0537
H105,1970-01-31 03:00:00,2283.0276
H105,1970-01-31 04:00:00,2304.8708
H105,1970-01-31 05:00:00,2284.2642
H105,1970-01-31 06:00:00,2239.5674
H105,1970-01-31 07:00:00,2082.5435
H105,1970-01-31 08:00:00,1834.8882
H105,1970-01-31 09:00:00,1706.7288
H105,1970-01-31 10:00:00,1695.3723
H105,1970-01-31 11:00:00,1577.0424
H105,1970-01-31 12:00:00,1574.2256
H105,1970-01-31 13:00:00,1629.9233
H105,1970-01-31 14:00:00,1529.3806
H105,1970-01-31 15:00:00,1605.6252
H105,1970-01-31 16:00:00,1688.199
H105,1970-01-31 17:00:00,1779.3807
H105,1970-01-31 18:00:00,1902.3229
H105,1970-01-31 19:00:00,1999.2146
H105,1970-01-31 20:00:00,2066.0063
H105,1970-01-31 21:00:00,2122.691
H105,1970-01-31 22:00:00,2173.211
H105,1970-01-31 23:00:00,2225.0967
H105,1970-02-01 00:00:00,2262.2402
H105,1970-02-01 01:00:00,2298.6592
H105,1970-02-01 02:00:00,2333.4163
H105,1970-02-01 03:00:00,2321.7898
H106,1970-01-30 04:00:00,2694.6746
H106,1970-01-30 05:00:00,2171.397
H106,1970-01-30 06:00:00,1983.1492
H106,1970-01-30 07:00:00,1896.5962
H106,1970-01-30 08:00:00,1855.2268
H106,1970-01-30 09:00:00,1763.6176
H106,1970-01-30 10:00:00,1760.9452
H106,1970-01-30 11:00:00,1793.5469
H106,1970-01-30 12:00:00,1855.4015
H106,1970-01-30 13:00:00,2056.815
H106,1970-01-30 14:00:00,2534.0232
H106,1970-01-30 15:00:00,2871.0693
H106,1970-01-30 16:00:00,3081.3447
H106,1970-01-30 17:00:00,3193.4727
H106,1970-01-30 18:00:00,3245.5232
H106,1970-01-30 19:00:00,3287.514
H106,1970-01-30 20:00:00,3373.8105
H106,1970-01-30 21:00:00,3386.0898
H106,1970-01-30 22:00:00,3440.425
H106,1970-01-30 23:00:00,3620.6523
H106,1970-01-31 00:00:00,3466.2095
H106,1970-01-31 01:00:00,3413.4165
H106,1970-01-31 02:00:00,3350.344
H106,1970-01-31 03:00:00,3075.8376
H106,1970-01-31 04:00:00,2651.693
H106,1970-01-31 05:00:00,2312.727
H106,1970-01-31 06:00:00,2097.8838
H106,1970-01-31 07:00:00,2003.5825
H106,1970-01-31 08:00:00,1947.2849
H106,1970-01-31 09:00:00,1953.0944
H106,1970-01-31 10:00:00,1914.0309
H106,1970-01-31 11:00:00,1946.3408
H106,1970-01-31 12:00:00,2024.7186
H106,1970-01-31 13:00:00,2235.0964
H106,1970-01-31 14:00:00,2624.19
H106,1970-01-31 15:00:00,2948.1375
H106,1970-01-31 16:00:00,3227.0776
H106,1970-01-31 17:00:00,3334.9666
H106,1970-01-31 18:00:00,3377.5134
H106,1970-01-31 19:00:00,3425.4507
H106,1970-01-31 20:00:00,3488.6423
H106,1970-01-31 21:00:00,3529.8552
H106,1970-01-31 22:00:00,3578.8376
H106,1970-01-31 23:00:00,3614.395
H106,1970-02-01 00:00:00,3577.6987
H106,1970-02-01 01:00:00,3580.6182
H106,1970-02-01 02:00:00,3529.476
H106,1970-02-01 03:00:00,3183.0657
H107,1970-01-30 04:00:00,3402.4436
H107,1970-01-30 05:00:00,3109.2207
H107,1970-01-30 06:00:00,2886.9336
H107,1970-01-30 07:00:00,2747.875
H107,1970-01-30 08:00:00,2660.2063
H107,1970-01-30 09:00:00,2617.022
H107,1970-01-30 10:00:00,2630.3113
H107,1970-01-30 11:00:00,2687.2107
H107,1970-01-30 12:00:00,2783.173
H107,1970-01-30 13:00:00,2967.7979
H107,1970-01-30 14:00:00,3195.327
H107,1970-01-30 15:00:00,3403.7168
H107,1970-01-30 16:00:00,3596.629
H107,1970-01-30 17:00:00,3791.9773
H107,1970-01-30 18:00:00,3966.246
H107,1970-01-30 19:00:00,4102.7495
H107,1970-01-30 20:00:00,4206.0596
H107,1970-01-30 21:00:00,4282.9414
H107,1970-01-30 22:00:00,4318.2085
H107,1970-01-30 23:00:00,4301.736
H107,1970-01-31 00:00:00,4217.1357
H107,1970-01-31 01:00:00,4080.459
H107,1970-01-31 02:00:00,3967.979
H107,1970-01-31 03:00:00,3751.3313
H107,1970-01-31 04:00:00,3478.863
H107,1970-01-31 05:00:00,3224.9153
H107,1970-01-31 06:00:00,3015.7876
H107,1970-01-31 07:00:00,2885.915
H107,1970-01-31 08:00:00,2813.7605
H107,1970-01-31 09:00:00,2792.167
H107,1970-01-31 10:00:00,2833.9414
H107,1970-01-31 11:00:00,2922.4175
H107,1970-01-31 12:00:00,3050.3857
H107,1970-01-31 13:00:00,3260.449
H107,1970-01-31 14:00:00,3488.1338
H107,1970-01-31 15:00:00,3701.1064
H107,1970-01-31 16:00:00,3924.3071
H107,1970-01-31 17:00:00,4151.1396
H107,1970-01-31 18:00:00,4334.7017
H107,1970-01-31 19:00:00,4452.586
H107,1970-01-31 20:00:00,4513.319
H107,1970-01-31 21:00:00,4538.2256
H107,1970-01-31 22:00:00,4525.6143
H107,1970-01-31 23:00:00,4472.3716
H107,1970-02-01 00:00:00,4364.1733
H107,1970-02-01 01:00:00,4208.2153
H107,1970-02-01 02:00:00,4077.4187
H107,1970-02-01 03:00:00,3832.558
H108,1970-01-30 04:00:00,423.1859
H108,1970-01-30 05:00:00,393.55988
H108,1970-01-30 06:00:00,367.41684
H108,1970-01-30 07:00:00,291.38428
H108,1970-01-30 08:00:00,286.37708
H108,1970-01-30 09:00:00,270.45068
H108,1970-01-30 10:00:00,263.2248
H108,1970-01-30 11:00:00,217.35913
H108,1970-01-30 12:00:00,229.47972
H108,1970-01-30 13:00:00,233.60579
H108,1970-01-30 14:00:00,241.23773
H108,1970-01-30 15:00:00,255.27144
H108,1970-01-30 16:00:00,373.56696
H108,1970-01-30 17:00:00,481.55685
H108,1970-01-30 18:00:00,521.5966
H108,1970-01-30 19:00:00,532.77954
H108,1970-01-30 20:00:00,526.45593
H108,1970-01-30 21:00:00,518.798
H108,1970-01-30 22:00:00,514.14087
H108,1970-01-30 23:00:00,511.6914
H108,1970-01-31 00:00:00,508.31763
H108,1970-01-31 01:00:00,509.01187
H108,1970-01-31 02:00:00,496.31204
H108,1970-01-31 03:00:00,442.16208
H108,1970-01-31 04:00:00,439.0061
H108,1970-01-31 05:00:00,380.10657
H108,1970-01-31 06:00:00,350.9624
H108,1970-01-31 07:00:00,303.2479
H108,1970-01-31 08:00:00,293.7838
H108,1970-01-31 09:00:00,273.41193
H108,1970-01-31 10:00:00,225.58281
H108,1970-01-31 11:00:00,220.15544
H108,1970-01-31 12:00:00,220.49954
H108,1970-01-31 13:00:00,233.22086
H108,1970-01-31 14:00:00,235.34784
H108,1970-01-31 15:00:00,244.27074
H108,1970-01-31 16:00:00,359.11285
H108,1970-01-31 17:00:00,464.71472
H108,1970-01-31 18:00:00,522.6095
H108,1970-01-31 19:00:00,534.87006
H108,1970-01-31 20:00:00,533.1035
H108,1970-01-31 21:00:00,526.3083
H108,1970-01-31 22:00:00,521.29486
H108,1970-01-31 23:00:00,520.2904
H108,1970-02-01 00:00:00,516.01044
H108,1970-02-01 01:00:00,507.6245
H108,1970-02-01 02:00:00,503.04474
H108,1970-02-01 03:00:00,471.8387
H109,1970-01-30 04:00:00,35373.438
H109,1970-01-30 05:00:00,31196.102
H109,1970-01-30 06:00:00,28800.885
H109,1970-01-30 07:00:00,27282.295
H109,1970-01-30 08:00:00,26180.941
H109,1970-01-30 09:00:00,25657.383
H109,1970-01-30 10:00:00,25510.254
H109,1970-01-30 11:00:00,26036.871
H109,1970-01-30 12:00:00,26595.238
H109,1970-01-30 13:00:00,28248.25
H109,1970-01-30 14:00:00,30838.234
H109,1970-01-30 15:00:00,34266.324
H109,1970-01-30 16:00:00,36984.57
H109,1970-01-30 17:00:00,39194.145
H109,1970-01-30 18:00:00,41079.72
H109,1970-01-30 19:00:00,42627.35
H109,1970-01-30 20:00:00,43687.76
H109,1970-01-30 21:00:00,44069.547
H109,1970-01-30 22:00:00,43972.633
H109,1970-01-30 23:00:00,43386.61
H109,1970-01-31 00:00:00,42390.625
H109,1970-01-31 01:00:00,41392.395
H109,1970-01-31 02:00:00,40700.8
H109,1970-01-31 03:00:00,38666.18
H109,1970-01-31 04:00:00,34858.902
H109,1970-01-31 05:00:00,31291.945
H109,1970-01-31 06:00:00,29360.777
H109,1970-01-31 07:00:00,28232.367
H109,1970-01-31 08:00:00,27507.332
H109,1970-01-31 09:00:00,27324.992
H109,1970-01-31 10:00:00,27558.031
H109,1970-01-31 11:00:00,28460.172
H109,1970-01-31 12:00:00,29396.354
H109,1970-01-31 13:00:00,31479.076
H109,1970-01-31 14:00:00,34307.645
H109,1970-01-31 15:00:00,37594.176
H109,1970-01-31 16:00:00,39876.508
H109,1970-01-31 17:00:00,41661.32
H109,1970-01-31 18:00:00,43127.508
H109,1970-01-31 19:00:00,44388.93
H109,1970-01-31 20:00:00,45121.62
H109,1970-01-31 21:00:00,45339.64
H109,1970-01-31 22:00:00,45109.336
H109,1970-01-31 23:00:00,44407.508
H109,1970-02-01 00:00:00,43201.656
H109,1970-02-01 01:00:00,42048.49
H109,1970-02-01 02:00:00,41161.81
H109,1970-02-01 03:00:00,38932.242
H11,1970-01-30 04:00:00,23157.727
H11,1970-01-30 05:00:00,23219.258
H11,1970-01-30 06:00:00,23357.248
H11,1970-01-30 07:00:00,23650.21
H11,1970-01-30 08:00:00,23978.14
H11,1970-01-30 09:00:00,24626.975
H11,1970-01-30 10:00:00,25579.434
H11,1970-01-30 11:00:00,26822.857
H11,1970-01-30 12:00:00,28207.596
H11,1970-01-30 13:00:00,29597.334
H11,1970-01-30 14:00:00,30775.879
H11,1970-01-30 15:00:00,31831.664
H11,1970-01-30 16:00:00,32782.688
H11,1970-01-30 17:00:00,33843.27
H11,1970-01-30 18:00:00,34355.7
H11,1970-01-30 19:00:00,34043.703
H11,1970-01-30 20:00:00,33702.582
H11,1970-01-30 21:00:00,32861.89
H11,1970-01-30 22:00:00,31151.057
H11,1970-01-30 23:00:00,28974.047
H11,1970-01-31 00:00:00,27007.623
H11,1970-01-31 01:00:00,25044.488
H11,1970-01-31 02:00:00,23825.008
H11,1970-01-31 03:00:00,23290.105
H11,1970-01-31 04:00:00,23379.633
H11,1970-01-31 05:00:00,23835.994
H11,1970-01-31 06:00:00,24552.215
H11,1970-01-31 07:00:00,25434.4
H11,1970-01-31 08:00:00,26577.838
H11,1970-01-31 09:00:00,27873.48
H11,1970-01-31 10:00:00,29202.166
H11,1970-01-31 11:00:00,30547.955
H11,1970-01-31 12:00:00,31787.58
H11,1970-01-31 13:00:00,32879.105
H11,1970-01-31 14:00:00,33822.477
H11,1970-01-31 15:00:00,34715.71
H11,1970-01-31 16:00:00,35607.22
H11,1970-01-31 17:00:00,36448.406
H11,1970-01-31 18:00:00,37004.004
H11,1970-01-31 19:00:00,36113.97
H11,1970-01-31 20:00:00,34642.47
H11,1970-01-31 21:00:00,32652.588
H11,1970-01-31 22:00:00,30932.725
H11,1970-01-31 23:00:00,28969.342
H11,1970-02-01 00:00:00,27182.299
H11,1970-02-01 01:00:00,25418.79
H11,1970-02-01 02:00:00,24297.46
H11,1970-02-01 03:00:00,23845.156
H110,1970-01-30 04:00:00,34597.09
H110,1970-01-30 05:00:00,31516.041
H110,1970-01-30 06:00:00,28736.71
H110,1970-01-30 07:00:00,27191.367
H110,1970-01-30 08:00:00,26140.719
H110,1970-01-30 09:00:00,25585.105
H110,1970-01-30 10:00:00,25430.814
H110,1970-01-30 11:00:00,25718.492
H110,1970-01-30 12:00:00,26435.793
H110,1970-01-30 13:00:00,27721.225
H110,1970-01-30 14:00:00,30091.902
H110,1970-01-30 15:00:00,35081.98
H110,1970-01-30 16:00:00,38651.21
H110,1970-01-30 17:00:00,40700.51
H110,1970-01-30 18:00:00,42202.6
H110,1970-01-30 19:00:00,43114.45
H110,1970-01-30 20:00:00,43695.082
H110,1970-01-30 21:00:00,43782.797
H110,1970-01-30 22:00:00,43622.832
H110,1970-01-30 23:00:00,43150.484
H110,1970-01-31 00:00:00,42350.79
H110,1970-01-31 01:00:00,41206.113
H110,1970-01-31 02:00:00,40596.04
H110,1970-01-31 03:00:00,38722.906
H110,1970-01-31 04:00:00,35384.137
H110,1970-01-31 05:00:00,32541.834
H110,1970-01-31 06:00:00,29774.562
H110,1970-01-31 07:00:00,28144.828
H110,1970-01-31 08:00:00,27253.531
