datetime_utc,price_de_lag_336,price_de_avg_24,price_at_lag_24,price_at_avg_24,price_fr_lag_24,price_fr_avg_24,load_de_lag_24,load_de_lag_168,load_at,gen_de,gen_de_lag_168,gen_at,gen_fr,windon_de,solar_de,price_de
2023-04-22 19:00:00+00:00,137.31,84.42166666666667,130.32,86.98416666666667,135.51,94.57125,56443.6175,48246.8475,6078.0,46222.52,45263.51,7300.5,50156.0,16530.8075,0.0,127.0
2023-04-22 20:00:00+00:00,134.9,84.37875,126.22,86.15541666666667,133.71,93.5875,53375.06,46245.51,6006.0,44058.95,42577.88,6277.7,49633.5,16225.4675,0.0,105.0
2023-04-22 21:00:00+00:00,126.98,84.46708333333333,94.9,86.42375,123.1,92.69333333333334,50151.49,44346.1075,5630.0,41410.24,39157.87,6165.8,49946.0,15617.455,0.0,101.18
2023-04-22 22:00:00+00:00,127.99,84.71958333333333,106.12,86.40708333333333,122.01,92.10958333333332,46413.3875,41868.5175,5326.0,36196.21,36436.09,6211.8,47949.0,12047.52,0.0,105.1
2023-04-22 23:00:00+00:00,117.86,84.80791666666666,96.86,86.43124999999999,101.95,91.925,42775.845,39437.8125,5068.0,33688.46,33848.67,6042.7,45314.5,11051.2925,0.0,97.31
2023-04-23 00:00:00+00:00,119.83,84.9275,95.82,86.39875,103.57,91.56875,40972.5875,37255.585,4943.0,32374.71,32821.64,5844.2,43990.5,10426.515,0.0,94.97
2023-04-23 01:00:00+00:00,117.99,84.77916666666667,93.02,86.25041666666668,93.17,91.41333333333333,39999.8625,36516.18,4864.0,31707.02,32578.57,5654.5,42892.0,9639.5425,0.0,89.39
2023-04-23 02:00:00+00:00,118.24,84.585,91.3,86.05791666666666,91.33,91.21916666666664,39790.12,36516.7425,4867.0,31457.37,31950.05,5586.7,42517.0,9116.735,0.0,86.63
2023-04-23 03:00:00+00:00,117.86,84.28291666666667,96.0,85.76208333333334,96.03,90.92083333333336,40047.675,36880.925,4996.0,31558.25,31681.32,5548.4,42378.5,8839.045,5.5025,88.74
2023-04-23 04:00:00+00:00,120.0,83.86874999999999,99.82,85.35458333333334,99.82,90.51166666666668,40785.7875,37092.66,5149.0,31207.47,31720.74,5645.1,42180.5,8459.165,263.675,89.88
2023-04-23 05:00:00+00:00,118.9,83.50208333333333,103.9,84.94166666666666,106.95,89.97250000000001,41880.1825,37337.0125,5451.0,32579.29,32327.74,5830.5,42710.5,7948.9,2250.7875,93.78
2023-04-23 06:00:00+00:00,122.98,83.26583333333333,102.24,84.56916666666667,109.18,89.32041666666667,44662.7075,39639.6375,5778.0,36612.92,34991.04,5737.3,43661.0,6767.83,6700.325000000001,93.43
2023-04-23 07:00:00+00:00,112.21,83.44958333333334,91.29,84.41375,107.28,88.59833333333334,48241.7725,43196.7925,6010.0,41622.69,37658.92,5316.0,44295.5,5858.04,12410.6975,90.41
2023-04-23 08:00:00+00:00,100.0,83.57125,76.67,84.65041666666667,77.61,88.68416666666666,50999.6,46181.9075,6173.0,46328.94,39767.67,5308.8,44584.5,5757.65,18024.295,79.33
2023-04-23 09:00:00+00:00,87.0,83.70041666666667,52.04,84.48958333333333,73.31,87.63499999999999,52955.54,48329.23,6229.0,50064.93,41900.2,5511.1,44441.0,5927.7625,22368.88,48.16
2023-04-23 10:00:00+00:00,81.96,84.08791666666666,32.42,84.61166666666666,51.0,86.98374999999999,53695.86,49696.9825,5994.0,53119.4,42883.46,5607.3,43634.0,6211.95,25219.475,35.5
2023-04-23 11:00:00+00:00,60.01,84.08791666666666,16.77,84.32833333333333,34.84,85.94791666666667,52821.955,48632.75,5684.0,52924.03,42406.12,5726.4,43046.5,6489.5025000000005,26363.835,10.02
2023-04-23 12:00:00+00:00,55.0,84.05708333333334,11.1,84.06875,22.56,85.21083333333333,51099.955,47034.75,5472.0,50680.98,40573.32,5678.5,42221.0,6395.16,25686.365,4.88
2023-04-23 13:00:00+00:00,56.0,84.25541666666668,34.05,84.09666666666666,44.73,84.7925,49875.3375,45686.1725,5461.0,47317.21,39581.31,5694.7,42384.5,5661.87,23320.11,34.71
2023-04-23 14:00:00+00:00,74.0,83.73333333333333,76.68,83.57541666666667,79.94,84.1325,49098.715,44943.8625,5553.0,42209.41,38470.54,5567.0,45541.5,4740.9175,18849.705,64.15
2023-04-23 15:00:00+00:00,86.35,83.95208333333333,95.0,83.81875,95.0,84.24958333333333,49124.1975,44948.535,5760.0,40113.96,38272.44,5767.1,49128.0,4168.515,12538.7475,100.25
2023-04-23 16:00:00+00:00,115.2,84.48416666666667,112.97,84.27083333333333,112.97,84.11416666666666,50393.335,46250.045,6021.0,33998.27,37345.37,6744.2,51087.0,4060.2425,5981.0125,125.74
2023-04-23 17:00:00+00:00,129.97,84.74666666666667,129.91,84.44041666666666,132.0,83.09916666666666,50735.71,47291.01,6179.0,36600.49,38574.84,8373.2,51351.5,4849.724999999999,1495.08,138.14
2023-04-23 18:00:00+00:00,133.46,85.03458333333333,125.52,84.76541666666667,130.65,82.21375,50137.3775,47360.630000000005,6164.0,37684.65,39199.54,8353.5,51593.5,6693.105,89.27,137.13
2023-04-23 19:00:00+00:00,126.39,84.95208333333333,127.0,84.68291666666667,127.0,82.13125000000001,48456.4775,46748.6625,5910.0,38714.03,38317.82,7272.4,52454.0,9055.32,0.0,125.02
2023-04-23 20:00:00+00:00,115.0,85.45,106.33,85.12541666666665,110.1,82.41666666666667,46372.39,45779.7,5933.0,38847.0,37053.87,6883.7,51265.0,11297.8075,0.0,116.95
2023-04-23 21:00:00+00:00,106.94,85.80083333333333,101.34,85.48875,101.64,82.75833333333334,44290.775,45317.49,5612.0,38199.24,35311.07,6565.3,50505.0,12926.425,0.0,109.6
2023-04-23 22:00:00+00:00,98.21,85.07583333333334,105.72,84.73791666666666,108.0,81.91250000000001,41551.8875,43432.7825,5778.0,41507.52,32142.38,5790.4,46646.0,18030.2375,0.0,87.7
2023-04-23 23:00:00+00:00,81.85,84.50375,97.44,84.16041666666666,97.52,81.33166666666666,39285.05,43122.3125,5562.0,39723.11,30776.29,5597.1,45342.0,18932.94,0.0,83.58
2023-04-24 00:00:00+00:00,78.14,83.96708333333333,95.04,83.62083333333332,95.02,80.79291666666667,37604.445,41861.465,5472.0,40113.61,31084.04,5344.5,44767.0,19230.04,0.0,82.09
2023-04-24 01:00:00+00:00,71.9,83.42583333333333,89.46,83.07666666666667,89.44,80.24958333333333,36935.0,41611.3225,5409.0,40313.34,30899.31,5137.3,44473.5,19179.72,0.0,76.4
2023-04-24 02:00:00+00:00,70.0,82.94458333333334,86.68,82.59333333333333,86.67,79.76666666666667,36896.5975,42521.3675,5582.0,41040.8,31625.08,4972.4,44617.5,19362.3,0.0,75.08
2023-04-24 03:00:00+00:00,72.96,82.85333333333334,88.9,82.49541666666666,88.87,79.67,37167.4425,44665.335,6197.0,42824.3,34784.77,5196.5,47049.0,19572.9125,7.845,86.55
2023-04-24 04:00:00+00:00,80.0,83.88333333333333,90.04,83.51875,90.0,80.69500000000001,37384.525,48958.8925,7224.0,47788.78,39182.15,5630.2,50274.0,19689.9925,312.4925,114.6
2023-04-24 05:00:00+00:00,77.61,85.55083333333333,93.99,85.1775,94.01,82.35291666666667,37631.81,55710.955,7906.0,53271.24,44909.23,7243.5,51333.5,19438.21,2546.88,133.8
2023-04-24 06:00:00+00:00,69.43,87.28291666666667,93.3,86.915,93.53,84.08083333333333,39590.845,60053.57,8154.0,58844.23,49770.41,7631.9,52653.0,19518.4775,6954.26,135.0
2023-04-24 07:00:00+00:00,54.88,88.80416666666667,87.56,88.555,89.95,85.62124999999999,42974.4875,62624.315,8089.0,61470.81,52484.36,6681.1,53831.5,20263.725,11847.4225,126.92
2023-04-24 08:00:00+00:00,22.07,90.11583333333334,82.35,89.74083333333333,79.67,86.91875,46195.575,63921.325,7984.0,65270.4,54059.67,6318.5,53712.0,21217.765,16049.345,110.81
2023-04-24 09:00:00+00:00,0.2,92.60958333333332,48.18,92.23375,48.13,89.41375000000001,48419.2025,65087.9675,7890.0,67949.92,55568.22,6146.7,52619.5,21848.7475,18807.215,108.01
2023-04-24 10:00:00+00:00,-1.01,95.21666666666664,35.35,94.84833333333334,35.37,92.02625,50202.9025,65565.8475,7646.0,69372.23,57691.21,6153.9,51552.5,22783.2975,20748.445,98.07
2023-04-24 11:00:00+00:00,-8.82,98.75333333333332,9.97,98.38875,9.98,95.56458333333336,49362.6775,65182.3025,7535.0,69976.66,58365.86,5980.0,50899.5,23841.225,21670.5525,94.9
2023-04-24 12:00:00+00:00,-7.77,102.175,4.87,101.81375,4.87,98.98666666666666,47401.825,63499.0575,7395.0,69567.35,57427.18,5608.1,49548.0,24689.2825,21746.955,87.0
2023-04-24 13:00:00+00:00,-4.07,104.26666666666668,34.72,103.90875,34.69,101.07916666666668,45716.275,62037.23,7378.0,68289.71,56236.91,5477.7,49240.5,25216.0025,20000.985,84.91
2023-04-24 14:00:00+00:00,-0.07,105.1725,64.17,105.20458333333336,64.1,102.08375,45038.25,60738.565,7376.0,66096.56,54641.7,5688.3,48643.0,25691.845,16713.77,85.89
2023-04-24 15:00:00+00:00,19.49,105.0625,100.84,105.39083333333332,97.81,102.15208333333334,45283.7825,59636.6425,7481.0,63752.59,53213.63,5888.5,49933.0,25633.97,11969.4325,97.61
2023-04-24 16:00:00+00:00,44.58,104.71541666666666,123.82,105.1675,109.72,102.47958333333334,46862.5975,60187.3475,7639.0,59174.92,49197.51,6325.9,52068.5,24241.1575,6178.2375,117.41
2023-04-24 17:00:00+00:00,65.54,104.56666666666666,133.98,105.19208333333331,107.64,103.60166666666665,48066.77,60843.3725,7679.0,58532.72,50379.29,7984.7,52574.5,22192.7875,1676.1675,134.57
2023-04-24 18:00:00+00:00,40.84,104.51833333333332,133.32,105.3025,109.4,104.70875,48418.8075,61017.3125,7427.0,55874.26,49840.05,8575.3,51728.0,20484.48,105.9625,135.97
2023-04-24 19:00:00+00:00,21.81,104.81458333333332,125.02,105.64166666666668,125.02,105.15416666666668,47921.755,59254.615,6939.0,52456.35,49120.55,8134.9,51498.0,19375.8,0.0,132.13
2023-04-24 20:00:00+00:00,11.52,104.95125,116.95,105.84625,116.95,105.63,46785.81,56313.145,6689.0,50637.47,47691.88,6874.8,50308.0,18771.6275,0.0,120.23
2023-04-24 21:00:00+00:00,0.1,104.60333333333334,110.06,105.66083333333334,109.84,106.01791666666668,45287.305,52964.245,6223.0,48776.45,43999.99,6598.8,49702.5,18595.1575,0.0,101.25
2023-04-24 22:00:00+00:00,1.45,104.96625,87.7,106.15458333333332,87.7,106.84708333333332,42689.56,48946.03,5778.0,47081.4,41648.76,7117.4,49744.0,17904.945,0.0,96.41
2023-04-24 23:00:00+00:00,0.99,105.45333333333332,83.58,106.675,83.58,107.45708333333334,40969.8625,44236.7825,5562.0,45331.41,39652.29,7095.1,49253.0,17555.4825,0.0,95.27
2023-04-25 00:00:00+00:00,0.72,105.93416666666666,82.09,107.18,82.09,108.01541666666668,39576.0275,42588.455,5472.0,44095.89,39185.74,7045.8,48206.0,17024.295,0.0,93.63
2023-04-25 01:00:00+00:00,1.09,106.585,76.4,107.82458333333334,76.4,108.66208333333331,39309.61,42319.5825,5409.0,43897.61,39011.9,6840.9,47485.5,16402.8375,0.0,92.02
2023-04-25 02:00:00+00:00,6.1,107.2825,75.08,108.51875,75.08,109.35666666666668,40075.18,42969.31,5582.0,44469.14,39822.68,6988.3,47466.5,15870.9,0.0,91.82
2023-04-25 03:00:00+00:00,34.02,107.735,86.55,108.96791666666668,86.55,109.80666666666669,42221.1075,45093.875,6197.0,46012.94,42402.36,7190.8,48223.5,15583.15,11.705,97.41
2023-04-25 04:00:00+00:00,93.8,108.02666666666666,114.6,109.25958333333334,114.6,110.09833333333334,46878.0375,49183.7225,7224.0,49012.04,46997.37,7936.1,50600.5,15607.9475,515.1675,121.6
2023-04-25 05:00:00+00:00,105.63,108.03916666666667,133.8,109.27208333333334,133.8,110.11083333333332,54094.27,55334.7425,7906.0,54254.57,52848.28,9288.8,51981.0,15308.4375,3099.0425,134.1
2023-04-25 06:00:00+00:00,108.26,108.03625,135.0,109.26916666666664,135.0,110.10791666666668,58782.065,61237.3975,8154.0,59897.95,57934.9,9437.3,52471.5,15589.635,7264.360000000001,134.93
2023-04-25 07:00:00+00:00,93.8,107.32125,126.92,108.55416666666667,126.92,109.91958333333334,61343.54,63495.3625,8089.0,63004.25,60048.32,7519.5,52487.0,16760.8175,11557.405,109.76
2023-04-25 08:00:00+00:00,54.25,106.71416666666666,110.81,108.01541666666668,110.81,109.88583333333334,62534.1825,64457.802500000005,7984.0,65241.86,61160.31,7321.5,52227.0,17622.795,15001.265,96.24
2023-04-25 09:00:00+00:00,9.03,105.75833333333334,108.01,107.22791666666666,108.01,109.51041666666669,63361.795,65638.2475,7890.0,67598.32,63104.91,6983.9,51510.0,18470.5525,17538.015,85.07
2023-04-25 10:00:00+00:00,0.07,104.94541666666667,98.1,106.68541666666664,98.07,109.69,64235.1,66188.2225,7646.0,67957.66,64276.54,6406.3,51434.5,19527.375,19432.4575,78.56
2023-04-25 11:00:00+00:00,-0.1,104.03749999999998,94.94,106.105,94.9,109.77375,63993.21,65691.2925,7535.0,68612.83,65660.99,6075.3,51319.5,20682.01,20078.3325,73.11
2023-04-25 12:00:00+00:00,-0.09,103.09916666666663,87.07,105.5425,87.0,109.95416666666668,62602.8325,63964.61,7395.0,68507.79,65497.26,6073.5,50357.0,21977.1975,19766.98,64.48
2023-04-25 13:00:00+00:00,-0.01,102.25666666666666,85.0,105.07416666666666,84.91,110.18791666666668,61226.735,62288.990000000005,7378.0,67531.4,63611.61,6159.1,49377.5,22951.76,18471.0825,64.69
2023-04-25 14:00:00+00:00,6.61,101.76875,95.27,104.51625,88.21,110.23041666666668,60005.3375,61021.7325,7376.0,65414.27,61282.68,6174.9,49348.0,23367.7125,15780.3475,74.18
2023-04-25 15:00:00+00:00,82.2,101.19041666666668,105.31,103.975,99.45,110.045,59117.4925,59897.475,7481.0,64411.31,59787.54,6961.2,50220.0,23114.5125,11686.015,83.73
2023-04-25 16:00:00+00:00,130.8,100.51625,118.46,103.66791666666666,117.58,110.1475,59640.645,60527.635,7639.0,59868.58,55495.94,7571.8,51842.0,21639.0025,6466.8975,101.23
2023-04-25 17:00:00+00:00,162.46,100.41416666666667,134.57,103.56583333333332,134.57,110.385,59849.5825,61067.135,7679.0,58283.8,56680.72,9502.1,52527.0,18900.3825,1936.645,132.12
2023-04-25 18:00:00+00:00,165.38,100.75541666666668,135.97,103.90708333333332,135.97,110.72625,59808.41,61198.0125,7427.0,55901.05,56635.04,10127.1,52550.0,16638.2125,122.5975,144.16
2023-04-25 19:00:00+00:00,141.39,100.81375,133.16,103.69166666666666,135.71,110.96916666666664,58090.1275,59487.0225,6939.0,52875.73,55454.85,9818.1,52184.5,15366.66,0.0,133.53
2023-04-25 20:00:00+00:00,130.8,100.99583333333334,121.86,103.94541666666667,128.37,111.35083333333334,55303.7375,56344.86,6689.0,49766.96,53537.19,9726.2,51905.0,14725.6575,0.0,124.6
2023-04-25 21:00:00+00:00,111.0,100.99625,105.61,104.0,119.15,111.38625,51879.5625,52885.4975,6223.0,47398.6,50021.52,8160.0,51540.0,14625.0975,0.0,101.26
2023-04-25 22:00:00+00:00,97.6,100.95749999999998,99.55,103.96166666666666,107.6,111.3525,48143.8025,49133.905,5656.0,45007.52,46773.77,7998.5,50439.5,14358.0875,0.0,95.48
2023-04-25 23:00:00+00:00,86.23,100.87333333333332,96.07,103.82916666666668,98.22,111.42291666666664,44677.3375,45715.61,5356.0,43229.82,44814.01,7594.7,49021.5,14277.2225,0.0,93.25
2023-04-26 00:00:00+00:00,80.63,100.89708333333334,94.21,103.81916666666666,95.49,111.385,42962.0175,44093.9525,5263.0,42965.41,43431.08,7444.5,48119.5,14359.68,0.0,94.2
2023-04-26 01:00:00+00:00,78.71,100.90875,91.87,103.79333333333334,91.92,111.47083333333332,42688.325,43791.605,5196.0,42883.15,42428.47,7254.3,47357.5,14293.3275,0.0,92.3
2023-04-26 02:00:00+00:00,80.2,100.97166666666668,91.74,103.85958333333332,91.75,111.53666666666668,43246.5225,44447.445,5350.0,43076.09,42723.55,7230.5,47496.5,14101.69,0.0,93.33
2023-04-26 03:00:00+00:00,85.8,101.10416666666669,97.33,103.99541666666666,97.35,111.72625,45287.56,46414.1325,5939.0,43831.53,45241.08,7575.4,48991.5,13755.7875,6.0,100.59
2023-04-26 04:00:00+00:00,108.22,101.2525,121.6,104.14375,121.6,111.87458333333336,49426.35,50557.445,6939.0,46197.54,48558.88,8482.4,51181.5,13029.665,722.675,125.16
2023-04-26 05:00:00+00:00,124.87,101.49458333333332,134.1,104.38583333333334,134.1,112.11666666666667,55881.3675,56781.395,7551.0,50067.67,54252.37,9432.8,52783.5,11438.0275,5032.62,139.91
2023-04-26 06:00:00+00:00,136.41,101.28791666666666,134.93,104.00625,134.93,112.54166666666669,60145.245,60831.185,7769.0,55771.28,57896.43,8421.7,53304.5,10704.4725,12203.38,129.97
2023-04-26 07:00:00+00:00,131.99,100.68166666666666,109.76,103.54166666666669,122.4,112.81041666666664,62518.2875,62889.84,7678.0,61003.32,61623.1,7666.2,53368.5,11852.67,18571.215,95.21
2023-04-26 08:00:00+00:00,120.0,100.34791666666666,97.88,103.27291666666666,110.0,113.49958333333332,63579.04,63591.19,7600.0,62841.01,64209.22,7110.8,53617.5,12535.9425,22322.3375,88.23
2023-04-26 09:00:00+00:00,111.56,100.77833333333332,89.11,103.69916666666668,99.0,114.24,64392.4625,64222.4825,7584.0,63230.64,67029.15,6914.8,53556.5,12372.1675,23890.155,95.4
2023-04-26 10:00:00+00:00,100.72,101.43291666666666,85.08,103.93625000000002,102.38,114.55791666666669,65222.59,64996.045,7359.0,63047.22,70093.07,6630.2,52895.0,12329.8225,24331.39,94.27
2023-04-26 11:00:00+00:00,97.36,102.32583333333334,81.01,104.40416666666664,96.91,114.82291666666669,64880.065,64657.255,7233.0,62239.78,70807.57,6607.1,52906.0,12468.135,23809.945,94.54
2023-04-26 12:00:00+00:00,97.62,103.57125,73.57,105.24041666666666,91.33,115.37583333333332,63546.7125,63249.7775,7069.0,60675.35,69220.21,6581.9,52547.5,12626.0225,22392.4625,94.37
2023-04-26 13:00:00+00:00,97.07,104.74458333333337,73.76,106.03583333333334,90.52,115.47291666666666,61944.2825,61586.3075,7019.0,58913.7,67853.73,6509.6,51909.0,12507.8075,19876.42,92.85
2023-04-26 14:00:00+00:00,100.34,105.74541666666666,81.88,106.71583333333332,89.23,115.84666666666664,60669.045,60396.7,7020.0,56054.12,66068.63,6777.2,51448.5,12156.8,15973.9025,98.2
2023-04-26 15:00:00+00:00,109.92,106.93125,92.32,107.56,95.0,116.62166666666668,59794.695,59707.9175,7116.0,53487.32,63341.83,7354.9,51974.0,11389.225,11078.3475,112.19
2023-04-26 16:00:00+00:00,134.66,108.04166666666669,111.09,108.2625,120.04,117.03125,59925.595,60316.427500000005,7270.0,46916.84,60900.0,8316.5,53781.0,10046.6925,6050.195,127.88
2023-04-26 17:00:00+00:00,145.0,108.70791666666666,132.12,108.92875000000002,140.27,117.35791666666668,60032.555,60479.135,7347.0,47927.09,59416.14,9744.9,54149.0,8480.165,1955.4475,148.11
2023-04-26 18:00:00+00:00,129.7,109.15833333333336,144.16,109.37916666666666,144.16,117.80833333333334,59886.17,60281.9125,7159.0,45824.95,57438.82,9682.4,54205.5,7365.2625,154.035,154.97
2023-04-26 19:00:00+00:00,122.76,109.68291666666666,127.99,110.10458333333334,141.54,117.99916666666668,57977.05,58184.81,6748.0,44267.08,54805.29,9464.8,53316.5,6979.6175,0.0,146.12
2023-04-26 20:00:00+00:00,109.3,109.90791666666668,127.95,110.1025,137.53,117.83291666666666,55454.385,55472.75,6513.0,42237.54,52576.17,7597.4,52373.5,6797.2575,0.0,130.0
2023-04-26 21:00:00+00:00,97.95,110.72083333333336,106.92,110.65916666666664,120.0,117.85291666666666,52023.6775,52017.69,6035.0,39930.38,49913.18,6632.9,51546.5,6643.75,0.0,120.77
2023-04-26 22:00:00+00:00,97.23,111.20583333333332,98.63,111.0125,106.79,117.86625,48603.5025,48520.1825,5715.0,36988.38,46463.74,5959.4,51513.0,5952.545,0.0,107.12
2023-04-26 23:00:00+00:00,85.09,111.51125000000002,92.89,111.31083333333332,99.91,117.87875,46341.9375,45813.07,5452.0,35458.79,46559.47,5373.5,50622.0,5926.755,0.0,100.58
2023-04-27 00:00:00+00:00,79.33,111.66958333333332,93.97,111.46083333333333,94.58,118.00875,44855.1025,44262.6825,5328.0,34996.69,46169.52,5354.0,50021.5,5936.465,0.0,98.0
2023-04-27 01:00:00+00:00,72.86,111.84291666666668,91.25,111.66458333333333,93.98,118.10291666666669,44386.8875,43875.825,5265.0,34824.32,45744.38,5251.0,49730.0,5797.6675,0.0,96.46
2023-04-27 02:00:00+00:00,71.27,112.01333333333332,93.33,111.825,93.33,118.26625,44805.8125,44462.42,5443.0,34823.76,45896.59,5223.2,49625.0,5632.255,0.0,97.42
2023-04-27 03:00:00+00:00,82.5,112.28833333333334,100.59,112.07666666666668,101.9,118.47041666666668,46334.0175,46314.775,6081.0,35791.71,46752.42,5829.6,50356.5,5341.745,3.4375,107.19
2023-04-27 04:00:00+00:00,102.06,112.3275,125.16,112.06625,125.16,118.39666666666666,50335.6775,50507.7175,7049.0,37761.58,49440.85,7058.7,52953.0,4799.8275,772.3125,126.1
2023-04-27 05:00:00+00:00,115.04,112.4475,139.91,112.17666666666668,139.91,118.50791666666667,56402.785,56421.4975,7653.0,41787.49,53826.14,8073.5,54534.0,4036.635,5114.51,142.79
2023-04-27 06:00:00+00:00,118.96,112.6825,125.82,112.37166666666668,145.13,118.10291666666666,60194.38,60530.98,7844.0,48664.92,57506.16,7856.6,54910.5,3343.3575,12935.7475,135.61
2023-04-27 07:00:00+00:00,102.81,113.2375,98.61,112.82208333333334,128.85,117.45,62546.945,62751.135,7735.0,54489.79,58530.23,6581.1,54548.5,3331.0425,21249.635,108.53
2023-04-27 08:00:00+00:00,85.98,113.50458333333334,91.43,112.9525,126.54,116.21875,63861.9725,63872.915,7666.0,57799.37,60695.43,6132.3,54010.0,3671.7075,27505.9225,94.64
2023-04-27 09:00:00+00:00,89.22,113.45416666666668,99.34,112.67916666666667,116.77,115.2075,65139.405,64573.17,7573.0,59748.66,62419.98,5704.5,53186.0,3881.0125,30287.25,94.19
2023-04-27 10:00:00+00:00,90.12,113.39208333333332,90.77,112.73833333333332,110.01,114.54041666666666,65888.52,64935.45,7284.0,59661.36,64117.65,5348.9,52843.0,4117.1225,30142.3175,92.78
2023-04-27 11:00:00+00:00,93.77,113.24333333333334,92.24,112.64625,103.27,114.02916666666664,66026.33,64346.125,7129.0,58334.67,64288.29,5047.2,52419.5,4338.4375,28739.44,90.97
2023-04-27 12:00:00+00:00,92.48,113.1675,93.64,112.52083333333331,104.6,113.36833333333334,64961.8875,63109.8675,7027.0,55471.73,62657.55,5206.8,51929.0,4419.1025,26385.370000000003,92.55
2023-04-27 13:00:00+00:00,105.02,113.24208333333333,92.85,112.49583333333334,92.85,113.17916666666667,63725.0125,61684.2475,7094.0,52318.75,61129.67,5210.7,51414.0,4163.975,23325.69,94.64
2023-04-27 14:00:00+00:00,93.23,113.16208333333331,98.2,112.34666666666668,98.2,112.8525,62462.665,60250.25,7143.0,48882.05,58425.72,5685.7,51637.5,3762.6375,18550.3975,96.28
2023-04-27 15:00:00+00:00,110.14,112.75208333333332,112.58,111.89833333333335,113.6,112.32291666666669,61393.695,59669.2875,7307.0,45911.4,56362.89,5981.5,53138.5,3213.9575,12810.2025,102.35
2023-04-27 16:00:00+00:00,129.86,112.67291666666664,127.95,111.7425,129.87,111.93833333333332,61222.2075,59968.68,7483.0,38127.38,51989.49,7108.1,54531.5,2456.025,6880.75,125.98
2023-04-27 17:00:00+00:00,171.44,112.91208333333334,148.11,111.74666666666666,148.11,111.13166666666666,60624.2675,59785.66,7555.0,41224.3,55435.94,8231.9,55055.5,2030.6375,2131.48,153.85
2023-04-27 18:00:00+00:00,180.93,113.27041666666666,154.97,111.65666666666668,154.97,110.08291666666666,59662.255,59749.5325,7334.0,40416.14,55904.32,8376.6,54713.5,2443.485,178.9175,163.57
2023-04-27 19:00:00+00:00,160.59,113.07791666666668,145.4,111.32666666666668,146.12,109.17875,57533.3525,57939.905,6854.0,39087.37,55403.4,8211.8,53832.0,3592.98,0.0,141.5
2023-04-27 20:00:00+00:00,139.28,112.88708333333334,127.9,111.16375,133.54,108.55666666666669,54914.3275,54916.195,6559.0,39014.19,54329.92,7032.1,53338.0,5142.3225,0.0,125.42
2023-04-27 21:00:00+00:00,132.72,112.08583333333333,120.28,110.36,120.48,107.70458333333336,51678.955,51702.5425,6094.0,37208.02,52094.62,5676.6,52924.0,6490.81,0.0,101.54
2023-04-27 22:00:00+00:00,118.09,111.87375000000002,107.11,110.14833333333333,107.11,107.49291666666666,48393.8475,48456.175,5753.0,33931.78,50819.09,5378.3,51229.5,6539.375,0.0,102.03
2023-04-27 23:00:00+00:00,112.8,111.55666666666669,100.05,109.85333333333332,100.21,107.19125,45887.315,46088.905,5514.0,33067.91,50222.91,4977.9,50204.5,7252.995,0.0,92.97
2023-04-28 00:00:00+00:00,116.54,111.23791666666664,97.57,109.5525,97.7,106.885,44503.2575,44334.6125,5413.0,33761.1,49355.8,4865.7,49198.0,7850.4475,0.0,90.35
2023-04-28 01:00:00+00:00,112.8,111.08041666666668,96.14,109.35750000000002,96.24,106.33625,44047.2925,43993.7275,5347.0,34325.11,49130.11,4862.9,48763.5,8333.5525,0.0,92.68
2023-04-28 02:00:00+00:00,113.14,110.8925,97.18,109.175,97.25,106.1175,44549.8425,44573.095,5500.0,36150.44,49368.94,4980.5,48054.5,9072.9625,0.0,92.91
2023-04-28 03:00:00+00:00,127.4,110.42,106.63,108.72583333333333,106.8,105.66125,46307.415,46317.7675,6121.0,38946.76,50414.96,5532.9,49417.0,9998.8225,11.7375,95.85
2023-04-28 04:00:00+00:00,144.74,109.90625,124.91,108.2475,123.39,105.10333333333334,50340.655,50148.5425,7107.0,43380.3,53630.83,6502.8,52035.5,10938.385,558.3675,113.77
2023-04-28 05:00:00+00:00,171.76,109.11583333333334,142.56,107.4625,142.58,104.31833333333331,56234.2525,55983.0275,7697.0,47057.28,58322.2,8107.2,53712.0,11587.645,2644.8075,123.82
2023-04-28 06:00:00+00:00,176.11,108.74916666666668,130.5,107.29875,135.41,103.94208333333334,59768.3,60254.5525,7861.0,50780.17,62205.73,8313.6,54831.0,10990.9925,5247.4675,126.81
2023-04-28 07:00:00+00:00,150.88,109.25583333333331,109.42,107.7525,113.18,104.23791666666664,61996.3125,62255.3075,7741.0,51427.56,64985.28,7811.1,55391.5,9551.025,7743.085,120.69
2023-04-28 08:00:00+00:00,129.86,110.02833333333332,94.56,108.51375,96.99,104.89708333333334,62897.5075,62964.7575,7568.0,52220.71,67932.72,6943.4,55127.0,9230.775,9474.2825,113.18
2023-04-28 09:00:00+00:00,118.66,110.5275,92.78,109.05875,92.5,105.4525,63642.4425,63906.2325,7305.0,53119.13,72261.98,6875.2,55093.0,9200.235,10444.525,106.17
2023-04-28 10:00:00+00:00,107.54,110.91375,92.19,109.45666666666666,94.0,105.77416666666666,64200.7625,64344.1825,6938.0,53386.09,75067.58,6783.5,54183.0,9296.8025,11270.635,102.05
2023-04-28 11:00:00+00:00,105.8,111.00208333333332,90.03,109.57208333333334,91.0,105.84833333333334,63738.8125,63335.0275,6768.0,53102.66,74584.48,6446.4,53627.5,9788.055,11437.2175,93.09
